id,cpu,cpu_mark,price_usd,brand
1836,Intel Core i5-5300U @ 2.30GHz,2745,289.99,Intel
1837,AMD A10-5700 APU,2743,59.95,AMD
1841,Intel Xeon E5540 @ 2.53GHz,2738,72.38,Intel
1842,Intel Pentium G4500 @ 3.50GHz,2737,54.49,Intel
1844,Intel Xeon E5-2407 @ 2.20GHz,2729,325.03,Intel
1848,Intel Celeron G5925 @ 3.60GHz,2721,39.99,Intel
1849,Intel Core i3-7100U @ 2.40GHz,2717,462.0,Intel
1851,Intel Celeron G4950 @ 3.30GHz,2714,1008.65,Intel
1852,Intel Xeon X3440 @ 2.53GHz,2710,50.0,Intel
1854,Intel Xeon X5492 @ 3.40GHz,2705,1391.29,Intel
1859,Intel Xeon E5607 @ 2.27GHz,2686,72.63,Intel
1866,Intel Celeron G5900 @ 3.40GHz,2672,57.99,Intel
1867,Intel Celeron 7305,2665,107.0,Intel
1868,AMD FX-4130 Quad-Core,2664,19.0,AMD
1870,AMD Athlon X4 740 Quad Core,2664,13.17,AMD
1872,Intel Core i5-3340M @ 2.70GHz,2658,69.95,Intel
1873,Intel Core2 Extreme X9770 @ 3.20GHz,2658,1608.95,Intel
1877,AMD A8-5500B APU,2644,49.04,AMD
1878,AMD Phenom II X4 970,2644,35.15,AMD
1879,Intel Core i5-3320M @ 2.60GHz,2639,44.04,Intel
1880,Intel Xeon X5482 @ 3.20GHz,2636,99.95,Intel
1882,Intel Core i3-6100U @ 2.30GHz,2625,529.99,Intel
1883,Intel Xeon E5530 @ 2.40GHz,2624,29.99,Intel
1884,Intel Xeon E5-2609 @ 2.40GHz,2623,71.93,Intel
1885,Intel Celeron G5900T @ 3.20GHz,2620,42.0,Intel
1886,Intel Core i5-760 @ 2.80GHz,2620,265.0,Intel
1891,Intel Core i5-680 @ 3.60GHz,2602,303.19,Intel
1894,Intel Xeon L3426 @ 1.87GHz,2590,227.0,Intel
1895,Intel Pentium Silver N5000 @ 1.10GHz,2589,161.0,Intel
1897,AMD A8-5500 APU,2587,58.95,AMD
1899,Intel Xeon X5460 @ 3.16GHz,2583,219.55,Intel
1901,AMD Phenom II X4 975,2581,69.95,AMD
1905,Intel Pentium G4400 @ 3.30GHz,2577,66.89,Intel
1906,Intel Celeron G4930 @ 3.20GHz,2571,105.01,Intel
1907,AMD Phenom II X4 965,2569,74.02,AMD
1909,AMD FX-4100 Quad-Core,2566,20.03,AMD
1910,Intel Core i3-7020U @ 2.30GHz,2565,281.0,Intel
1924,Intel Xeon L5530 @ 2.40GHz,2522,148.37,Intel
1925,Intel Core i3-7102E @ 2.10GHz,2521,225.0,Intel
1926,Intel Core i5-3230M @ 2.60GHz,2521,99.99,Intel
1928,Intel Xeon X3370 @ 3.00GHz,2518,40.0,Intel
1931,Intel Core i5-670 @ 3.47GHz,2511,291.0,Intel
1932,Intel Core i7-8500Y @ 1.50GHz,2506,393.0,Intel
1933,Intel Xeon E5520 @ 2.27GHz,2505,35.0,Intel
1935,Intel Core i5-5200U @ 2.20GHz,2501,281.0,Intel
1936,AMD Phenom II X4 B97,2498,79.95,AMD
1939,Intel Core i5-750 @ 2.67GHz,2493,162.82,Intel
1941,Intel Xeon E5450 @ 3.00GHz,2482,36.99,Intel
1942,Intel Celeron G5920 @ 3.50GHz,2482,53.99,Intel
1943,Intel Core i3-4100M @ 2.50GHz,2482,218.57,Intel
1944,Intel Core i5-5250U @ 1.60GHz,2480,529.99,Intel
1945,AMD Opteron 8439 SE,2479,52.0,AMD
1949,Intel Core i5-3210M @ 2.50GHz,2465,52.02,Intel
1952,Intel Xeon D-1602 @ 2.50GHz,2459,106.0,Intel
1954,Intel Celeron G4900 @ 3.10GHz,2448,70.19,Intel
1957,Intel Core i5-661 @ 3.33GHz,2444,41.0,Intel
1959,Intel Xeon E5472 @ 3.00GHz,2441,20.04,Intel
1960,AMD Athlon II X4 650,2440,166.6,AMD
1961,Intel Celeron N4100 @ 1.10GHz,2439,107.0,Intel
1963,AMD Phenom II X4 955,2436,176.18,AMD
1964,Intel Core2 Extreme X9650 @ 3.00GHz,2435,859.99,Intel
1965,Intel Pentium G3470 @ 3.60GHz,2428,64.88,Intel
1967,Intel Core2 Quad Q9650 @ 3.00GHz,2424,49.98,Intel
1968,Intel Core i7-2640M @ 2.80GHz,2421,129.5,Intel
1970,Intel Xeon X5450 @ 3.00GHz,2418,49.96,Intel
1974,Intel Core i7-2620M @ 2.70GHz,2412,117.99,Intel
1976,Intel Celeron G4920 @ 3.20GHz,2406,129.31,Intel
1977,Intel Atom C3558 @ 2.20GHz,2405,86.0,Intel
1985,Intel Core i3-3250 @ 3.50GHz,2389,80.2,Intel
1988,AMD Opteron 4170 HE,2382,329.95,AMD
1991,Intel Core i5-2390T @ 2.70GHz,2375,99.9,Intel
1994,Intel Pentium 6405U @ 2.40GHz,2370,161.0,Intel
1995,Intel Celeron G3950 @ 3.00GHz,2369,143.0,Intel
1998,Intel Xeon E5-2603 @ 1.80GHz,2362,65.16,Intel
1999,AMD Phenom II X4 840,2361,23.84,AMD
2000,Intel Core i5-660 @ 3.33GHz,2358,329.99,Intel
2001,Intel Atom C2758 @ 2.40GHz,2356,214.86,Intel
2005,Intel Xeon E5440 @ 2.83GHz,2351,37.99,Intel
2007,Intel Core i3-6102E @ 1.90GHz,2349,225.0,Intel
2009,AMD Opteron 4130,2347,229.95,AMD
2010,AMD A8-3870K APU,2344,68.04,AMD
2011,AMD Phenom II X4 B95,2342,62.02,AMD
2013,Intel Xeon X3360 @ 2.83GHz,2341,39.99,Intel
2015,AMD Athlon II X4 651 Quad-Core,2338,149.95,AMD
2018,AMD Athlon II X4 645,2331,16.45,AMD
2019,Intel Xeon X5365 @ 3.00GHz,2331,62.99,Intel
2021,Intel Xeon E5606 @ 2.13GHz,2326,213.0,Intel
2023,Intel Celeron G5905T @ 3.30GHz,2313,42.0,Intel
2025,AMD A10-6700T APU,2311,147.61,AMD
2026,Intel Celeron G3920 @ 2.90GHz,2310,1017.98,Intel
2029,Intel Xeon X3380 @ 3.16GHz,2308,509.95,Intel
2030,AMD A8-3850 APU,2308,68.02,AMD
2032,Intel Xeon X3363 @ 2.83GHz,2307,87.6,Intel
2033,Intel Xeon L3360 @ 2.83GHz,2306,89.23,Intel
2037,Intel Core i3-3245 @ 3.40GHz,2295,145.0,Intel
2038,Intel Core2 Quad Q9550 @ 2.83GHz,2294,325.0,Intel
2039,Intel Core i3-3240 @ 3.40GHz,2292,33.0,Intel
2040,Intel Core i5-2540M @ 2.60GHz,2292,79.97,Intel
2041,Intel Core2 Extreme Q6850 @ 3.00GHz,2292,1495.95,Intel
2044,AMD Phenom II X4 840T,2286,58.02,AMD
2046,Intel Xeon X3430 @ 2.40GHz,2284,72.25,Intel
2050,Intel Xeon E5-2403 @ 1.80GHz,2280,259.55,Intel
2052,Intel Celeron G4930T @ 3.00GHz,2280,42.0,Intel
2054,AMD Phenom II X4 945,2279,26.99,AMD
2056,Intel Pentium 4417U @ 2.30GHz,2278,161.0,Intel
2057,Intel Xeon E3-1220L V2 @ 2.30GHz,2278,177.66,Intel
2058,AMD Phenom II X4 940,2278,870.0,AMD
2059,Intel Celeron G4900T @ 2.90GHz,2277,74.95,Intel
2061,Intel Pentium 5405U @ 2.30GHz,2271,161.0,Intel
2062,Intel Celeron G3930 @ 2.90GHz,2271,26.99,Intel
2064,AMD Phenom II X4 850,2266,64.99,AMD
2065,Intel Core i5-8200Y @ 1.30GHz,2262,291.0,Intel
2066,Intel Xeon L5430 @ 2.66GHz,2260,227.0,Intel
2067,AMD Phenom II X4 960T,2259,27.85,AMD
2073,AMD Athlon II X4 638 Quad-Core,2250,62.85,AMD
2074,Intel Celeron J3455 @ 1.50GHz,2248,349.0,Intel
2077,Intel Core i5-2520M @ 2.50GHz,2243,42.1,Intel
2081,Intel Xeon L5520 @ 2.27GHz,2238,49.0,Intel
2084,Intel Core i3-3225 @ 3.30GHz,2231,186.0,Intel
2085,Intel Xeon X3353 @ 2.66GHz,2229,73.5,Intel
2088,Intel Core i3-3220 @ 3.30GHz,2225,43.98,Intel
2089,Intel Core i3-5020U @ 2.20GHz,2225,459.0,Intel
2090,Intel Core i5-650 @ 3.20GHz,2219,188.19,Intel
2091,Intel Celeron G3930TE @ 2.70GHz,2218,42.0,Intel
2092,Intel Xeon X5472 @ 3.00GHz,2218,225.0,Intel
2093,Intel Core i5-3427U @ 1.80GHz,2217,420.05,Intel
2094,Intel Xeon E5430 @ 2.66GHz,2210,229.95,Intel
2095,Intel Core2 Quad Q9500 @ 2.83GHz,2210,49.01,Intel
2096,Intel Celeron N6211 @ 1.20GHz,2207,54.0,Intel
2098,AMD Athlon II X4 640,2197,16.46,AMD
2100,Intel Core i5-4250U @ 1.30GHz,2194,349.0,Intel
2102,AMD Phenom II X4 925,2193,20.76,AMD
2103,Intel Celeron G3900 @ 2.80GHz,2193,68.75,Intel
2105,Intel Pentium G4400TE @ 2.40GHz,2190,64.0,Intel
2106,Intel Core i3-5010U @ 2.10GHz,2185,299.86,Intel
2107,Intel Core m3-6Y30 @ 0.90GHz,2184,281.0,Intel
2108,AMD A8-3820 APU,2183,44.95,AMD
2112,Intel Pentium G3460 @ 3.50GHz,2165,98.29,Intel
2114,Intel Xeon X3350 @ 2.66GHz,2158,59.99,Intel
2117,Intel Pentium N4200 @ 1.10GHz,2149,228.71,Intel
2119,AMD Athlon II X4 641 Quad-Core,2143,12.3,AMD
2120,Intel Pentium G3450 @ 3.40GHz,2142,53.9,Intel
2121,AMD Athlon II X4 635,2141,17.38,AMD
2127,Intel Pentium G3440 @ 3.30GHz,2129,58.87,Intel
2129,Intel Pentium G3430 @ 3.30GHz,2127,57.69,Intel
2131,Intel Core i3-3210 @ 3.20GHz,2126,70.0,Intel
2134,Intel Core2 Quad Q9450 @ 2.66GHz,2116,35.7,Intel
2137,AMD Athlon II X4 630,2109,48.04,AMD
2138,Intel Celeron G3930T @ 2.70GHz,2109,94.0,Intel
2149,Intel Core2 Extreme Q6800 @ 2.93GHz,2093,1125.0,Intel
2150,Intel Core i3-2125 @ 3.30GHz,2093,149.99,Intel
2151,Intel Pentium G3258 @ 3.20GHz,2092,55.51,Intel
2152,Intel Pentium G2140 @ 3.30GHz,2092,45.0,Intel
2154,AMD Athlon II X4 631 Quad-Core,2085,12.31,AMD
2155,Intel Core i5-3337U @ 1.80GHz,2084,225.0,Intel
2156,AMD Phenom II X4 830,2082,19.01,AMD
2157,Intel Celeron G3900T @ 2.60GHz,2081,112.46,Intel
2160,Intel Core2 Quad Q9400 @ 2.66GHz,2077,38.01,Intel
2162,AMD Opteron 2384,2074,1528.0,AMD
2163,Intel Core2 Quad Q6700 @ 2.66GHz,2072,99.95,Intel
2164,AMD A6-3670 APU,2070,176.59,AMD
2165,Intel Xeon E5462 @ 2.80GHz,2067,235.0,Intel
2166,Intel Xeon L5420 @ 2.50GHz,2064,27.5,Intel
2168,AMD Opteron 3250 HE,2061,99.0,AMD
2170,Intel Core i5-2450M @ 2.50GHz,2060,279.95,Intel
2171,AMD Opteron 4162 EE,2058,19.99,AMD
2173,Intel Xeon X3230 @ 2.66GHz,2052,349.95,Intel
2174,Intel Core i7-640M @ 2.80GHz,2045,289.95,Intel
2175,AMD Phenom II X4 910e,2044,69.9,AMD
2177,Intel Core2 Quad Q8400 @ 2.66GHz,2040,128.88,Intel
2178,Intel Pentium G3260 @ 3.30GHz,2038,57.59,Intel
2179,Intel Core i7-920XM @ 2.00GHz,2036,398.95,Intel
2180,Intel Celeron G3900E @ 2.40GHz,2034,107.0,Intel
2181,AMD Phenom II X4 920,2031,27.89,AMD
2183,Intel Core i3-2102 @ 3.10GHz,2029,58.0,Intel
2184,Intel Xeon E7- 2830 @ 2.13GHz,2027,1779.0,Intel
2185,Intel Core2 Quad Q9505 @ 2.83GHz,2027,329.99,Intel
2186,Intel Core i3-5005U @ 2.00GHz,2024,308.0,Intel
2188,Intel Core M-5Y71 @ 1.20GHz,2019,281.0,Intel
2189,Intel Core i5-655K @ 3.20GHz,2017,76.87,Intel
2190,Intel Core i5-2430M @ 2.40GHz,2017,73.02,Intel
2192,Intel Core i7-620M @ 2.67GHz,2014,189.95,Intel
2193,AMD Phenom II X4 820,2012,62.02,AMD
2197,Intel Core i3-2130 @ 3.40GHz,2000,61.0,Intel
2199,AMD A6-3650 APU,1995,128.0,AMD
2200,AMD Opteron 2427,1995,55.0,AMD
2202,Intel Xeon E5420 @ 2.50GHz,1991,249.95,Intel
2204,Intel Xeon X3320 @ 2.50GHz,1986,229.5,Intel
2205,AMD Athlon X4 750 Quad Core,1986,94.75,AMD
2206,Intel Core i5-3317U @ 1.70GHz,1983,225.0,Intel
2207,Intel Xeon X5355 @ 2.66GHz,1979,299.95,Intel
2211,AMD A8-3800 APU,1971,109.95,AMD
2212,AMD Athlon II X3 460,1970,16.74,AMD
2213,Intel Pentium G3420 @ 3.20GHz,1969,44.0,Intel
2214,AMD Athlon II X4 615e,1967,59.0,AMD
2216,Intel Core i5-2410M @ 2.30GHz,1964,42.12,Intel
2218,AMD Athlon II X4 605e,1957,18.97,AMD
2221,Intel Core2 Quad Q9300 @ 2.50GHz,1952,68.02,Intel
2222,Intel Core i3-3220T @ 2.80GHz,1952,270.88,Intel
2223,Intel Celeron N3450 @ 1.10GHz,1951,185.08,Intel
2224,Intel Pentium G3250 @ 3.20GHz,1949,62.15,Intel
2227,Intel Core i7-840QM @ 1.87GHz,1947,338.9,Intel
2228,Intel Core i5-580M @ 2.67GHz,1946,99.95,Intel
2229,Intel Xeon E5506 @ 2.13GHz,1946,96.0,Intel
2232,AMD A10-5750M APU,1936,94.02,AMD
2234,Intel Xeon X6550 @ 2.00GHz,1936,79.0,Intel
2235,Intel Xeon E5603 @ 1.60GHz,1935,95.19,Intel
2236,Intel Core i3-2120 @ 3.30GHz,1932,32.0,Intel
2237,AMD Phenom II X4 805,1931,173.99,AMD
2238,AMD Athlon II X4 620,1930,54.95,AMD
2239,Intel Xeon E5507 @ 2.27GHz,1928,100.0,Intel
2240,Intel Xeon X3330 @ 2.66GHz,1928,210.0,Intel
2241,Intel Celeron G1850 @ 2.90GHz,1926,22.99,Intel
2242,AMD Phenom 9950 Quad-Core,1922,97.04,AMD
2243,Intel Xeon L5410 @ 2.33GHz,1921,100.08,Intel
2244,AMD A10-4600M APU,1919,98.99,AMD
2245,AMD Opteron 3320 EE,1918,548.0,AMD
2247,Intel Pentium G3240 @ 3.10GHz,1917,50.19,Intel
2249,Intel Pentium G3420T @ 2.70GHz,1912,159.99,Intel
2251,Intel Pentium G2130 @ 3.20GHz,1910,43.64,Intel
2255,Intel Core i5-4422E @ 1.80GHz,1907,266.0,Intel
2260,Intel Core M-5Y10c @ 0.80GHz,1901,281.0,Intel
2261,AMD Opteron 1385,1898,45.0,AMD
2262,AMD Phenom II X4 905e,1895,53.99,AMD
2266,Intel Xeon X3220 @ 2.40GHz,1883,66.14,Intel
2267,Intel Pentium G2120 @ 3.10GHz,1882,59.99,Intel
2270,AMD A6-7480,1880,36.89,AMD
2271,AMD Phenom II X4 810,1879,213.0,AMD
2272,Intel Core i5-560M @ 2.67GHz,1878,88.92,Intel
2273,Intel Xeon E5410 @ 2.33GHz,1878,10.69,Intel
2277,AMD Athlon II X4 610e,1871,17.88,AMD
2278,Intel Xeon E5345 @ 2.33GHz,1868,39.99,Intel
2279,AMD Athlon 5370 APU,1867,598.68,AMD
2281,Intel Pentium G3220 @ 3.00GHz,1866,64.16,Intel
2282,AMD Opteron 2378,1864,14.49,AMD
2284,AMD A6-9500,1861,99.88,AMD
2286,AMD Athlon II X3 455,1860,25.76,AMD
2293,Intel Celeron G3900TE @ 2.30GHz,1850,62.95,Intel
2294,Intel Core i3-4100E @ 2.40GHz,1848,225.0,Intel
2297,Intel Core i3-2310E @ 2.10GHz,1845,225.0,Intel
2298,AMD Phenom II X3 B77,1844,22.29,AMD
2299,AMD A6-3620 APU,1843,22.49,AMD
2300,AMD A6-9500E,1841,59.99,AMD
2302,Intel Xeon X3323 @ 2.50GHz,1837,19.36,Intel
2303,Intel Core i3-2105 @ 3.10GHz,1835,112.97,Intel
2304,Intel Core i3-2100 @ 3.10GHz,1828,49.0,Intel
2305,Intel Core2 Quad Q8300 @ 2.50GHz,1825,54.46,Intel
2313,AMD A8-6500T APU,1816,59.95,AMD
2314,AMD Athlon II X3 445,1811,14.99,AMD
2316,AMD Athlon X4 620,1810,64.95,AMD
2317,AMD Phenom 9750 Quad-Core,1805,48.02,AMD
2321,Intel Core i7-740QM @ 1.73GHz,1801,99.95,Intel
2322,AMD A6-7470K,1799,185.94,AMD
2326,Intel Core2 Quad Q8200 @ 2.33GHz,1797,63.99,Intel
2327,Intel Celeron 6305E @ 1.80GHz,1797,107.0,Intel
2329,Intel Core i5-540M @ 2.53GHz,1795,48.99,Intel
2336,Intel Core2 Quad Q6600 @ 2.40GHz,1781,95.6,Intel
2337,AMD Athlon X3 435,1781,95.49,AMD
2339,AMD Phenom II X4 910,1776,100.0,AMD
2341,Intel Core i3-4000M @ 2.40GHz,1772,58.11,Intel
2342,AMD Athlon II X3 450,1771,19.09,AMD
2347,Intel Core2 Quad Q9100 @ 2.26GHz,1764,385.89,Intel
2349,Intel Core i7-820QM @ 1.73GHz,1761,129.0,Intel
2351,Intel Atom C3538 @ 2.10GHz,1756,75.0,Intel
2353,Intel Pentium G3260T @ 2.90GHz,1755,49.99,Intel
2354,Intel Celeron G1840 @ 2.80GHz,1754,68.95,Intel
2359,AMD Athlon 5350 APU,1744,149.99,AMD
2360,Intel Pentium G3250T @ 2.80GHz,1742,49.99,Intel
2364,AMD Phenom 9600B Quad-Core,1736,39.95,AMD
2366,AMD Opteron 2356,1733,79.95,AMD
2367,Intel Pentium 4425Y @ 1.70GHz,1732,161.0,Intel
2371,Intel Core i5-520M @ 2.40GHz,1729,85.52,Intel
2372,Intel Celeron 3965U @ 2.20GHz,1728,107.0,Intel
2375,AMD Athlon II X3 440,1718,14.76,AMD
2377,Intel Pentium G2030 @ 3.00GHz,1717,24.0,Intel
2381,AMD Athlon II X4 600e,1711,19.85,AMD
2382,Intel Celeron G1630 @ 2.80GHz,1707,109.95,Intel
2385,Intel Core i3-560 @ 3.33GHz,1704,189.95,Intel
2387,AMD Opteron 1356,1703,89.99,AMD
2388,Intel Xeon E5405 @ 2.00GHz,1702,233.25,Intel
2392,Intel Atom x6211E @ 1.20GHz,1695,35.0,Intel
2393,AMD PRO A6-9500,1695,74.0,AMD
2394,AMD Phenom 9650 Quad-Core,1694,39.99,AMD
2395,Intel Celeron 4305U @ 2.20GHz,1694,107.0,Intel
2398,AMD Athlon II X3 435,1682,159.95,AMD
2400,AMD Phenom 9850 Quad-Core,1679,129.99,AMD
2402,Intel Xeon L5335 @ 2.00GHz,1678,18.79,Intel
2403,Intel Pentium G2020 @ 2.90GHz,1677,50.0,Intel
2407,AMD PRO A6-9500E,1662,74.0,AMD
2408,Intel Core i7-720QM @ 1.60GHz,1662,219.95,Intel
2411,Intel Celeron G1820 @ 2.70GHz,1656,48.29,Intel
2413,Intel Core i3-3120M @ 2.50GHz,1652,129.0,Intel
2417,AMD Phenom II N970 Quad-Core,1647,149.99,AMD
2427,AMD A8-4500M APU,1636,56.21,AMD
2430,AMD A6-3600 APU,1633,24.95,AMD
2434,Intel Core i3-4010U @ 1.70GHz,1626,124.95,Intel
2436,AMD A8-3510MX APU,1622,77.11,AMD
2438,AMD Opteron 1354,1620,238.01,AMD
2440,Intel Core i3-3110M @ 2.40GHz,1618,69.95,Intel
2442,Intel Celeron G1820T @ 2.40GHz,1614,42.0,Intel
2450,Intel Xeon X3210 @ 2.13GHz,1599,185.71,Intel
2452,AMD Phenom 9550 Quad-Core,1597,29.99,AMD
2453,Intel Pentium 4415Y @ 1.60GHz,1596,161.0,Intel
2455,Intel Core i3-550 @ 3.20GHz,1590,224.99,Intel
2457,Intel Celeron J4005 @ 2.00GHz,1588,168.75,Intel
2458,AMD A6-7400K APU,1588,29.99,AMD
2459,Intel Pentium G2010 @ 2.80GHz,1581,22.97,Intel
2460,Intel Pentium G3220T @ 2.60GHz,1580,69.95,Intel
2471,Intel Celeron G1830 @ 2.80GHz,1560,89.0,Intel
2472,AMD Phenom II X3 B75,1560,49.95,AMD
2474,AMD Phenom II N930 Quad-Core,1558,129.95,AMD
2476,AMD Athlon II X3 420e,1557,116.15,AMD
2478,AMD Phenom II X3 710,1554,169.0,AMD
2480,AMD PRO A4-8350B,1552,28.99,AMD
2483,Intel Xeon E5335 @ 2.00GHz,1549,17.77,Intel
2486,AMD Athlon II X3 425,1546,58.34,AMD
2489,AMD A4-6320 APU,1543,69.99,AMD
2490,AMD A6-6420K APU,1539,149.99,AMD
2491,AMD Phenom II X3 B73,1538,75.0,AMD
2492,Intel Pentium G2030T @ 2.60GHz,1535,130.5,Intel
2493,AMD Phenom 9600 Quad-Core,1532,39.95,AMD
2497,AMD Phenom 9500 Quad-Core,1524,29.99,AMD
2502,Intel Xeon E5504 @ 2.00GHz,1519,49.0,Intel
2504,Intel Pentium G870 @ 3.10GHz,1518,77.0,Intel
2509,AMD Phenom II N950 Quad-Core,1515,112.6,AMD
2510,Intel Core i3-540 @ 3.07GHz,1512,179.95,Intel
2512,AMD Opteron 2354,1509,285.19,AMD
2513,Intel Celeron G1620T @ 2.40GHz,1507,42.0,Intel
2518,AMD Phenom 9350e Quad-Core,1501,3382.07,AMD
2521,Intel Celeron G1620 @ 2.70GHz,1497,70.27,Intel
2522,AMD A4-7300 APU,1495,19.69,AMD
2523,Intel Celeron G1610 @ 2.60GHz,1495,93.0,Intel
2524,AMD Phenom II X3 720,1494,64.45,AMD
2527,Intel Celeron 3867U @ 1.80GHz,1488,107.0,Intel
2528,Intel Core i3-2100T @ 2.50GHz,1487,47.6,Intel
2529,Intel Core i3-2120T @ 2.60GHz,1486,75.0,Intel
2536,Intel Core2 Quad Q9000 @ 2.00GHz,1480,389.0,Intel
2544,Intel Xeon E5320 @ 1.86GHz,1469,38.75,Intel
2545,Intel Core i3-530 @ 2.93GHz,1468,19.97,Intel
2547,AMD Opteron 1352,1464,135.99,AMD
2548,AMD A6-6400K APU,1458,51.72,AMD
2549,AMD Phenom 9450e Quad-Core,1455,105.0,AMD
2550,Intel Xeon X5272 @ 3.40GHz,1451,140.0,Intel
2552,Intel Xeon E5240 @ 3.00GHz,1448,88.78,Intel
2554,Intel Celeron 5205U @ 1.90GHz,1448,107.0,Intel
2555,Intel Pentium G860 @ 3.00GHz,1446,72.99,Intel
2556,Intel Pentium 4410Y @ 1.50GHz,1444,161.0,Intel
2557,AMD Athlon II X3 415e,1441,75.0,AMD
2560,AMD Athlon X3 440,1438,87.99,AMD
2564,AMD A4-6300 APU,1433,24.99,AMD
2566,AMD Phenom II X2 B59,1431,48.02,AMD
2567,Intel Xeon E3113 @ 3.00GHz,1429,9.79,Intel
2568,AMD A6-5400B APU,1428,28.94,AMD
2571,AMD Phenom II X2 560,1426,17.82,AMD
2573,AMD Phenom II X3 740,1424,88.99,AMD
2577,AMD Phenom 9150e Quad-Core,1414,247.5,AMD
2578,AMD Phenom II P960 Quad-Core,1412,39.12,AMD
2580,Intel Celeron N4000 @ 1.10GHz,1411,107.0,Intel
2581,Intel Atom C2558 @ 2.40GHz,1410,136.0,Intel
2587,AMD Phenom II X2 565,1405,168.87,AMD
2588,AMD A8-3520M APU,1401,55.0,AMD
2590,Intel Pentium 2030M @ 2.50GHz,1400,134.0,Intel
2593,AMD A6-3500 APU,1390,74.93,AMD
2594,AMD Phenom 8600B Triple-Core,1390,14.95,AMD
2597,Intel Xeon L5310 @ 1.60GHz,1385,112.5,Intel
2598,Intel Pentium G6951 @ 2.80GHz,1383,74.0,Intel
2599,Intel Pentium G850 @ 2.90GHz,1382,101.95,Intel
2602,Intel Pentium 2020M @ 2.40GHz,1379,134.0,Intel
2603,AMD Athlon 5150 APU,1378,98.86,AMD
2604,Intel Core2 Duo E8600 @ 3.33GHz,1378,149.95,Intel
2608,Intel Celeron G1610T @ 2.30GHz,1365,14.98,Intel
2614,AMD A4-5300 APU,1356,26.95,AMD
2616,AMD Athlon II X2 280,1355,76.89,AMD
2622,Intel Core i3-2370M @ 2.40GHz,1345,36.99,Intel
2628,Intel Xeon L5240 @ 3.00GHz,1337,31.4,Intel
2629,Intel Pentium G2020T @ 2.50GHz,1337,47.6,Intel
2631,Intel Celeron 4205U @ 1.80GHz,1331,107.0,Intel
2632,AMD Athlon II X3 405e,1331,112.9,AMD
2633,Intel Pentium G645 @ 2.90GHz,1331,93.35,Intel
2635,AMD A4-6300B APU,1328,27.95,AMD
2636,AMD Athlon X2 280,1327,33.49,AMD
2637,Intel Core i5 750S @ 2.40GHz,1326,210.19,Intel
2639,Intel Atom x7-Z8700 @ 1.60GHz,1323,73.63,Intel
2640,AMD Phenom II X2 555,1323,13.14,AMD
2642,AMD Athlon II X3 400e,1320,25.49,AMD
2645,AMD Athlon X2 340 Dual Core,1315,94.97,AMD
2647,Intel Core i5-480M @ 2.67GHz,1312,80.6,Intel
2650,Intel Pentium 3550M @ 2.30GHz,1309,215.92,Intel
2651,AMD A8-3500M APU,1308,59.95,AMD
2653,Intel Xeon E5310 @ 1.60GHz,1306,49.0,Intel
2666,Intel Core i5-460M @ 2.53GHz,1280,64.95,Intel
2670,AMD Phenom 9100e Quad-Core,1279,34.95,AMD
2673,AMD Sempron 240,1278,36.1,AMD
2676,Intel Pentium G630 @ 2.70GHz,1274,60.0,Intel
2678,Intel Pentium G640 @ 2.80GHz,1269,30.0,Intel
2679,Intel Celeron G555 @ 2.70GHz,1268,53.98,Intel
2689,AMD Phenom II N850 Triple-Core,1253,25.0,AMD
2690,Intel Atom x5-Z8500 @ 1.44GHz,1252,62.57,Intel
2692,AMD Athlon II X2 B28,1251,39.02,AMD
2693,AMD Athlon II X2 270,1250,15.3,AMD
2694,Intel Core i3-2350M @ 2.30GHz,1249,26.81,Intel
2695,Intel Pentium N3700 @ 1.60GHz,1247,444.78,Intel
2696,Intel Core2 Duo E8500 @ 3.16GHz,1247,129.95,Intel
2697,AMD A6-5400K APU,1246,52.02,AMD
2699,Intel Xeon E3110 @ 3.00GHz,1242,199.95,Intel
2700,Intel Xeon X5260 @ 3.33GHz,1238,13.0,Intel
2702,Intel Core i3-2328M @ 2.20GHz,1237,150.11,Intel
2705,AMD Athlon II X2 265,1233,15.48,AMD
2711,Intel Core i3-2330M @ 2.20GHz,1227,39.95,Intel
2712,AMD A4-5300B APU,1227,25.95,AMD
2713,AMD A4-4020 APU,1225,91.0,AMD
2715,AMD Phenom II X3 705e,1222,152.34,AMD
2716,Intel Core i5-450M @ 2.40GHz,1221,31.95,Intel
2718,AMD A6-3410MX APU,1216,3.99,AMD
2720,AMD Phenom 8450 Triple-Core,1214,16.99,AMD
2722,Intel Pentium G620 @ 2.60GHz,1212,11.97,Intel
2723,Intel Pentium N3540 @ 2.16GHz,1212,250.87,Intel
2724,AMD Phenom 8600 Triple-Core,1210,52.99,AMD
2728,Intel Celeron G550 @ 2.60GHz,1206,49.0,Intel
2730,AMD Phenom 8650 Triple-Core,1205,19.0,AMD
2731,Intel Core i3-2310M @ 2.10GHz,1202,39.95,Intel
2732,Intel Core i5-430M @ 2.27GHz,1200,129.95,Intel
2733,AMD Opteron 2222,1198,19.0,AMD
2734,Intel Pentium E6700 @ 3.20GHz,1197,140.19,Intel
2737,Intel Core i3-3217U @ 1.80GHz,1196,199.0,Intel
2739,AMD Athlon II X2 B26,1190,24.95,AMD
2740,AMD A6-3400M APU,1190,24.45,AMD
2747,Intel Core2 Duo T9900 @ 3.06GHz,1180,398.95,Intel
