shipping_date,delivery_date,shipping_num,customer_id_invoice,shipping_weight
11/5/2024,11/9/2024,YZNmKhgPcwNgl,g - 381387,21.85551582
9/1/2024,9/6/2024,kf0f9L2v6KZDU,f - 367801,18.9563978
11/15/2024,11/20/2024,sJuhFd7S7l7AE,e - 383775,33.59547229
10/30/2024,11/1/2024,p6mFKL6dvlKqO,h - 379846,26.55429456
7/12/2024,7/15/2024,YK1EULSsNVTF1,d - 357266,18.07845784
3/10/2024,3/14/2024,cd4blHy9vaZKH,d - 334221,31.27194509
7/17/2024,7/19/2024,Voae0w9qP3Vwc,m - 359088,16.9881453
6/8/2024,6/11/2024,1TwvNbuZLw8ob,h - 350931,17.01991319
10/16/2024,10/19/2024,5TrsW0T46QbmS,b - 377011,26.29345735
8/26/2024,8/28/2024,NAO8kpQn451ZJ,m - 366960,16.57253116
11/13/2024,11/18/2024,dcij5dnsEekQG,b - 383784,44.44816721
12/12/2024,12/17/2024,W9BBdEg5xrsXs,m - 392582,30.80023487
11/22/2024,11/24/2024,oXalg2uoE1fBT,a - 385633,36.78970068
8/31/2024,9/3/2024,jGQivzAogURzS,c - 367800,18.66720256
4/25/2024,4/28/2024,7J6UCKfjIq5v3,h - 342232,22.03004514
6/8/2024,6/10/2024,9ZPD6QGGRXIfX,k - 350955,34.31569661
11/28/2024,12/1/2024,CzKr2yW8ExQHC,d - 386654,38.48202058
12/20/2024,12/23/2024,ACCgwLgpK3Xi2,j - 394689,29.42884352
11/11/2024,11/16/2024,9FwqnTTRblvDU,b - 383136,32.07846754
11/27/2024,12/2/2024,g0TxpJLoGhahX,b - 387600,15.25981196
9/8/2024,9/13/2024,KcEaGJ96nenGD,b - 369521,19.62222301
12/26/2024,12/30/2024,gVSn7TzBOvg3j,j - 397696,27.40687255
10/4/2024,10/9/2024,T4PApMU2wVN0L,e - 374192,23.14739751
6/4/2024,6/7/2024,Bs7BpTc8fCOgT,a - 350174,34.85594069
9/6/2024,9/9/2024,46AzDkspUXVSt,k - 368974,39.99757696
12/16/2024,12/21/2024,RzKJIpvtphGCf,c - 394259,18.31478723
9/12/2024,9/15/2024,RdeVGhMKwWNkc,c - 370220,18.3328012
11/18/2024,11/23/2024,hPESkjgQOI9uJ,j - 384905,34.42551004
11/18/2024,11/22/2024,HILrqSxlyy6Ka,d - 384369,33.97015621
2/28/2024,3/2/2024,W7yS9MBpFXtpo,l - 332788,34.66251525
5/2/2024,5/7/2024,fBjmdlqRoQQ3s,j - 343300,22.55002291
6/20/2024,6/23/2024,hjbUS4jKwJfOK,b - 352990,28.36067589
11/22/2024,11/25/2024,9qsAYOnN8RD7O,m - 385955,39.44197282
4/28/2024,5/2/2024,DxmIE83fSmrsH,d - 342450,16.29863987
4/19/2024,4/23/2024,Yg0ITuzPo029I,e - 340872,45.10497476
12/26/2024,12/30/2024,DYu9K9MG03Iyw,h - 397357,20.97928732
3/11/2024,3/15/2024,A4b5SErv0jGue,h - 334372,17.93528177
10/11/2024,10/15/2024,BMFfuoNCC01TD,j - 375979,30.09525344
5/4/2024,5/7/2024,KcSdmOEggAIBN,d - 343655,23.18798376
11/29/2024,12/3/2024,yzktsrrZCYRy2,h - 387173,49.29354518
12/27/2024,1/1/2025,5cKW73NlEXZm0,h - 397911,23.80761281
8/31/2024,9/2/2024,w2sLo3TF75bJW,h - 367359,30.68367047
5/9/2024,5/13/2024,M6hrU8NFHD11D,k - 344223,34.99486697
8/14/2024,8/18/2024,qvbys8yuIh6iB,h - 364432,36.03599408
5/17/2024,5/21/2024,PJrTxX9szTHcJ,c - 346365,27.5936059
8/8/2024,8/11/2024,TluKGN5JSQjsd,a - 362738,27.71829566
6/20/2024,6/24/2024,MBsGHPFysxJDT,b - 353671,18.93122061
7/9/2024,7/13/2024,x0TfCtdI8qmzQ,a - 357128,28.51750851
8/2/2024,8/5/2024,k43h7Z185Kaqh,i - 362501,45.99677554
11/7/2024,11/10/2024,H3GksngKz6WP1,e - 381062,27.0748643
6/25/2024,6/29/2024,2UbNFjL6lAiMj,e - 354160,14.3951926
5/4/2024,5/7/2024,RplUbDQ2k5bLJ,i - 343378,22.98825173
9/5/2024,9/10/2024,YVsxudFbonmuw,l - 368585,25.15848433
2/13/2024,2/17/2024,Jc3YvIVi2OsHr,a - 331063,26.10431413
12/12/2024,12/16/2024,uOQNQhdCfH4PN,h - 392555,9.095560907
5/2/2024,5/7/2024,3U92UsE1WFnFd,m - 342824,33.18584784
5/29/2024,6/2/2024,KlDupgbaf8Ycy,i - 348708,25.47470449
8/10/2024,8/14/2024,zM32R8u3b024t,f - 363938,37.13471173
2/22/2024,2/24/2024,V3Yc2rvQyqnNX,c - 332018,24.20867347
11/16/2024,11/19/2024,ou5KBmtDa7iVZ,c - 384414,49.6775209
5/25/2024,5/30/2024,nSrArE2RiqeXf,d - 347953,27.27107678
12/26/2024,12/30/2024,2tCGwwE1DRT2e,f - 398461,36.74238891
8/26/2024,8/28/2024,MV5FQbhnFa0dK,a - 366739,16.23025121
11/8/2024,11/11/2024,4PDwDhOHtiDjc,a - 382870,34.37202539
12/9/2024,12/14/2024,b004cxWJuPYb5,j - 391113,33.23254701
8/2/2024,8/5/2024,5OexyNn6ADRGB,l - 362333,50.27329884
11/21/2024,11/24/2024,UN7B966TLfQQ2,j - 385077,35.30140715
10/13/2024,10/17/2024,qXEpji44cnx5A,c - 376368,28.16178481
7/4/2024,7/7/2024,7zsg6cLAzqTYX,b - 355917,33.93973034
8/13/2024,8/18/2024,4np64V4TcOy7A,m - 364347,29.08235578
3/2/2024,3/7/2024,9JaHZmJ1a4RSs,f - 332930,32.546216
4/4/2024,4/7/2024,mxs6ktgUmrS0S,c - 338215,45.69983776
7/24/2024,7/27/2024,P1O5nyGa2MN73,l - 360489,33.48853811
10/14/2024,10/16/2024,Y6D6bgBDJ4oZh,j - 376801,18.80896335
4/25/2024,4/29/2024,mLwGyACvGxFHE,f - 341484,36.32108248
12/26/2024,12/31/2024,7uTSE8WOEYkMr,g - 397437,14.66832313
2/14/2024,2/18/2024,FwP50nIQXSxE0,k - 331184,37.65607929
11/6/2024,11/8/2024,6UPqKa3GLupHY,c - 381892,34.74468819
9/5/2024,9/9/2024,G3P9uFzvsIadJ,b - 368673,28.50146795
1/10/2024,1/14/2024,aE2K9iLWkYbUd,l - 326309,27.50713975
11/28/2024,12/2/2024,i3JRLgOMRyg2Q,a - 387392,28.41836477
9/8/2024,9/13/2024,GrGJsM3eCRTV2,l - 369401,16.76257048
4/23/2024,4/28/2024,Sfoz7kUyD1PDj,j - 341532,21.12978772
8/19/2024,8/21/2024,i2rQO7zMJBrFx,f - 365211,48.37296847
7/20/2024,7/23/2024,ca0bx62Eo8Dpj,d - 359689,28.69502434
11/1/2024,11/4/2024,jpz4RNGeOg4Hr,m - 380589,45.95240164
10/1/2024,10/3/2024,ss2Mpx123iUxZ,a - 374073,15.4226167
10/24/2024,10/27/2024,8g17m5p4SER0G,g - 378450,37.03452759
11/9/2024,11/13/2024,18yftFVNHhoT0,g - 382102,24.62051133
6/7/2024,6/10/2024,BbeGNGNeWHAnH,b - 350081,64.76265212
5/30/2024,6/2/2024,k5PR3AahMuRpb,f - 348385,30.64740004
12/18/2024,12/21/2024,BHXsPNnMAU37d,g - 395423,31.27870807
1/18/2024,1/23/2024,98sbjjomYHvdy,h - 327292,42.58823611
12/18/2024,12/22/2024,k7hIwTlsUpx86,a - 394587,31.83004035
2/15/2024,2/20/2024,DV5MVUL450a84,g - 331353,47.05972043
2/19/2024,2/23/2024,15WADDvljJm1c,f - 331710,17.33013175
11/29/2024,12/3/2024,aj03aGkePIZS6,a - 387574,39.67046064
10/18/2024,10/21/2024,Nn99xmo6cVuW2,i - 377425,11.17592022
10/1/2024,10/5/2024,4yQ1THhPmUteR,l - 373831,22.94491518
5/15/2024,5/18/2024,iIXzPZ1kagjQL,b - 346124,28.29021466
7/19/2024,7/23/2024,AtQX7qrbSNfT8,l - 359248,42.46439786
12/22/2024,12/26/2024,sA72qoRbEWqBj,i - 396177,13.30449429
9/1/2024,9/6/2024,8Tk64Kr2bsqhh,d - 368026,33.41624498
5/17/2024,5/20/2024,WMosDGokmccNB,j - 346735,41.97171408
9/26/2024,9/28/2024,N7gVG0T5dXtru,f - 372634,16.71856159
7/14/2024,7/18/2024,sCJO3Jvqh7rDX,b - 358098,41.85148343
12/14/2024,12/17/2024,d6yVGFXVX1fJE,b - 393471,32.14171585
12/5/2024,12/8/2024,o5hlNMjdEFVQf,c - 389364,26.25208085
7/17/2024,7/20/2024,TgZWNMIaPAOVB,i - 358428,33.64910625
12/4/2024,12/8/2024,aORQoYnZfSPMX,a - 389546,27.12852004
5/22/2024,5/25/2024,FNCUlAzaCq0Hv,a - 347671,26.60277028
10/4/2024,10/9/2024,BRRM1fU9PYnVb,d - 375117,34.93293197
8/26/2024,8/29/2024,d3gcr30fzC1Ts,k - 366925,29.13077438
2/18/2024,2/22/2024,Nx9q9zYzmvFQ7,b - 331287,18.45092191
2/24/2024,2/27/2024,hsbOK7DdF4QfN,m - 332274,18.50723844
7/19/2024,7/23/2024,3xHyBAH1S3em1,f - 359200,25.90258999
6/7/2024,6/9/2024,VCnhzwp7YCQHg,e - 350739,27.02935459
11/30/2024,12/5/2024,X3BxHtHAVe4jH,g - 387897,28.29215233
1/20/2024,1/23/2024,4GdEG8aoirLEX,l - 327472,21.10299331
2/14/2024,2/18/2024,z0exPlTPFgvpV,h - 330863,51.13498008
10/24/2024,10/28/2024,8aLahvlSBzM0S,l - 378011,20.79865224
9/9/2024,9/12/2024,vQ8vB0CVbDIN2,i - 369650,23.60958868
7/15/2024,7/19/2024,YSfh2eZs1FJJc,k - 358503,26.45716284
6/7/2024,6/10/2024,kn9s1GDc3PV6k,g - 350518,53.815173
2/20/2024,2/25/2024,36j85OVlAM6cx,k - 331873,33.96064936
7/21/2024,7/25/2024,mDtxHrM2ail5Q,j - 359250,37.92318101
2/9/2024,2/12/2024,mQyfhyhZg0beP,a - 329936,23.67173201
12/10/2024,12/13/2024,eeSAeLiCpX6qO,f - 391949,30.6616195
12/1/2024,12/4/2024,5vMGsd8mPmFWI,k - 387923,39.47417766
1/28/2024,1/30/2024,O7qrc38vbzyPO,i - 328663,12.56324611
8/3/2024,8/6/2024,oyYvcADCZASij,c - 361929,30.12656801
11/22/2024,11/24/2024,Pz7IpTqz099DE,k - 386350,38.76187316
1/5/2024,1/9/2024,FFQirFUtm57y4,j - 325697,38.90632681
7/30/2024,8/2/2024,YaPLjf1exzFy8,j - 361522,27.47492491
8/14/2024,8/17/2024,updfFyOCN4smV,k - 364666,28.13741416
7/21/2024,7/25/2024,Itr9iROO8NWrp,g - 359641,16.21830615
12/18/2024,12/21/2024,GQVYBL63PPxpl,i - 395658,30.90440167
1/17/2024,1/21/2024,GwXc85wH2FQkO,h - 326870,32.74914798
11/23/2024,11/26/2024,JThwHsfSGIbRU,g - 386030,25.28034178
5/4/2024,5/6/2024,PEcgTf8BUKFeS,i - 343536,51.02055936
5/7/2024,5/9/2024,QzuG8f3EysPSi,m - 344187,28.13916358
8/18/2024,8/21/2024,fNjC3i32IDDpZ,f - 365193,36.64847893
7/3/2024,7/6/2024,xdFDElXuyxnb6,f - 355862,48.48797691
8/30/2024,9/2/2024,KqoThvLCNqZMe,b - 367685,40.22439006
7/13/2024,7/17/2024,AgeOPfEqp84PQ,f - 357699,27.25527578
3/29/2024,4/1/2024,Nbk2mHJMdHtZb,k - 336409,36.87831323
10/24/2024,10/28/2024,dmyxQfqi8ekCI,c - 378919,58.27026062
12/5/2024,12/8/2024,Zsb1eeOqtEqPH,f - 389414,30.71683862
1/25/2024,1/30/2024,JU1KZbY8Az0Zy,d - 327847,11.96023566
1/13/2024,1/15/2024,WQGyhmWZiOsDG,k - 326645,25.59747707
5/9/2024,5/12/2024,UejjbIEGPtCXR,k - 345114,27.68716185
4/5/2024,4/8/2024,D9xq4JIINTE3a,m - 338182,24.11804342
7/22/2024,7/24/2024,Otqo4Pek3ujAP,b - 359517,21.11353551
10/9/2024,10/12/2024,cK19rgV18e80m,d - 375855,38.12539979
5/10/2024,5/13/2024,Kdk2GmYiOH2Op,c - 344793,11.91595848
5/26/2024,5/30/2024,l4k4UlxQl2egh,g - 347934,25.42473971
7/11/2024,7/16/2024,7Y3mgQ044rPzy,f - 357299,17.40378779
7/3/2024,7/6/2024,rNF26gpDqfPXf,i - 356098,9.660313144
12/26/2024,12/28/2024,rzgtNmL8lAUWU,j - 397185,22.61982578
9/12/2024,9/15/2024,rWKdX40kS2HIR,a - 369690,58.78907316
7/3/2024,7/7/2024,mOgUqssy6d4LN,k - 355859,38.28241817
12/14/2024,12/18/2024,t0B1F4VYI282u,e - 393153,33.81033538
9/20/2024,9/25/2024,ViFUSQ64Qd38U,c - 371424,38.66252054
2/15/2024,2/17/2024,erSbcJkeQineD,k - 330852,45.25144874
5/16/2024,5/20/2024,ozw7VRQQZF98t,l - 346447,28.91036981
7/22/2024,7/27/2024,onDn9YbQJIxyB,k - 359485,37.94038004
11/15/2024,11/18/2024,RKTZk2Qvidak6,c - 383768,27.10302147
12/7/2024,12/10/2024,eahgsbLb7FQnZ,c - 389825,15.1906483
1/5/2024,1/8/2024,N3ly5VeI3UDDl,a - 325638,21.40450469
11/12/2024,11/15/2024,E6urJQzDipdI2,i - 383322,31.08421196
4/10/2024,4/13/2024,Q71XTdD74HnMO,d - 338717,30.59993378
1/31/2024,2/2/2024,HCvnDSPOTgPrG,i - 329045,35.04941006
11/7/2024,11/12/2024,NxAN6C1jJxtIr,c - 381468,42.8172068
1/9/2024,1/13/2024,SjcexSJZfjrCe,c - 325827,53.07562391
1/23/2024,1/26/2024,6tK89TSHhhZNV,a - 328119,5.832443448
4/28/2024,5/2/2024,300gD8QKS9ra9,l - 342440,24.26267228
1/24/2024,1/28/2024,nRyYAcSdrkfaS,h - 328173,17.0628713
12/7/2024,12/12/2024,WWEXUO26wgtRd,a - 391277,38.09010017
3/29/2024,4/1/2024,B5NuCl2qIV9wZ,c - 336979,30.08901571
7/3/2024,7/7/2024,c1KI9YAfUtFgZ,h - 356310,36.24180599
5/25/2024,5/29/2024,8mEYsQzHsVabM,b - 348287,14.60618337
1/12/2024,1/14/2024,5dZEWCj6ZunoY,c - 326185,33.28378132
5/8/2024,5/12/2024,R4vh5CUdh4EUR,b - 344808,32.59556957
6/13/2024,6/18/2024,XHwmAoLcKdROJ,b - 351403,31.09435031
1/17/2024,1/21/2024,piaD5HCfh4Qac,h - 327123,24.30912672
3/17/2024,3/22/2024,NKUsxSDS4JbyQ,a - 334940,33.61623654
6/24/2024,6/26/2024,Pwc9I70cUrxUf,m - 353798,45.13855943
9/9/2024,9/11/2024,GT6YWA07IdQSQ,i - 369568,24.29936054
9/1/2024,9/3/2024,fmiNTrNgROtgV,i - 368119,32.74408359
2/8/2024,2/13/2024,rkxcjv7zXb7cE,m - 330034,12.43303724
4/20/2024,4/23/2024,xGfxoI5qflzjV,h - 341203,22.46264612
11/29/2024,12/3/2024,7NuUqaYZFa0M0,f - 387855,43.8690479
1/17/2024,1/21/2024,o5tfVORGvuOey,j - 327100,30.64020325
10/10/2024,10/14/2024,kOcx3YFUuyZwk,m - 375200,29.7552743
12/18/2024,12/23/2024,ppXZza5PpJbAy,c - 395754,41.25720161
3/19/2024,3/23/2024,dQQuXfkPLW9FO,j - 335204,22.4206842
8/28/2024,8/30/2024,YqIQct1VaHz2K,h - 367059,27.24444741
12/12/2024,12/14/2024,GSmNCaBJbrFwt,b - 392509,31.02397917
8/8/2024,8/13/2024,YlFUI5xgQV5Mu,a - 363654,28.86209173
2/16/2024,2/19/2024,ZP8moHcj0T7zI,i - 330940,15.43539785
3/27/2024,3/30/2024,yBeCWq2EF7FFq,i - 336490,32.53270911
10/30/2024,11/3/2024,jQyrFavIPdmDP,b - 379945,35.84108734
11/30/2024,12/3/2024,SfJjX3rHflMdZ,b - 387481,30.02049887
9/2/2024,9/5/2024,qXGy1RlpL5Qcj,a - 368129,23.71116447
5/18/2024,5/22/2024,sJgsrG0ZJYzfe,h - 346942,44.41754986
12/5/2024,12/9/2024,7iFuOZcEGF8dc,b - 390673,26.25538536
4/15/2024,4/18/2024,VySUMeCVuDcVs,j - 339973,38.88949257
8/17/2024,8/20/2024,QHM3174u78SBV,f - 364930,19.57187458
12/14/2024,12/18/2024,WwnXLrKPM9TUo,f - 393887,24.03800169
9/7/2024,9/10/2024,pMCsEhIb1Kauj,m - 368976,27.30867678
3/8/2024,3/10/2024,ZkTI7SwVpHcMs,d - 333547,19.8973112
8/15/2024,8/19/2024,nTMUdS50IX5JA,d - 364346,35.17322521
11/15/2024,11/19/2024,fVUQjDujN3xDg,j - 384466,41.21786059
1/23/2024,1/27/2024,ipZN2wde9Fbzt,g - 327959,18.93751778
7/3/2024,7/8/2024,BP4M9I4HuYDh5,g - 355896,13.62828491
2/22/2024,2/26/2024,Yz2BEk3ulNQBP,i - 332233,37.4224216
8/22/2024,8/25/2024,CR3CUkbillnB3,d - 366200,23.92638905
9/12/2024,9/17/2024,HNNjiTzEUVTIV,l - 370045,33.13039381
6/27/2024,6/29/2024,lQMQwGD57XJjo,l - 354940,20.69679087
2/21/2024,2/24/2024,gfa8oIAAscGYX,m - 331781,16.68132589
6/25/2024,6/28/2024,8fRJDhPYLTKFV,m - 354486,21.60414653
10/3/2024,10/5/2024,Ra0qi44HLDIOQ,k - 374471,12.10987998
11/15/2024,11/17/2024,wMWYFwkrUzqM1,d - 383887,30.63801257
11/20/2024,11/24/2024,8RkggNybPSINq,b - 385806,25.46201222
8/2/2024,8/5/2024,OrTBa7jd5Eo2R,m - 362412,36.80982451
7/16/2024,7/19/2024,neOgU9oBhf6L3,l - 358702,25.22260425
2/9/2024,2/13/2024,UCn7CXScwNOrO,f - 330425,50.06122166
8/11/2024,8/15/2024,dnBk91oKhui7d,m - 363695,31.10500289
7/13/2024,7/18/2024,D8JDYp1Ln6Zgo,b - 357851,25.16898998
7/17/2024,7/21/2024,ffSqTC1Sxv1Io,i - 358860,22.46361932
5/9/2024,5/12/2024,XVojiccGP6EVS,g - 344311,17.64715931
10/17/2024,10/21/2024,m4OXbNpmnEQOd,b - 377348,19.65383867
7/26/2024,7/30/2024,Pwc9p72GaEsuo,j - 361052,43.2123753
2/15/2024,2/17/2024,CtpZ4Ci9eJPnw,d - 331019,31.97505084
12/17/2024,12/21/2024,10I0p1EcNQh8T,f - 395182,28.11187566
9/17/2024,9/21/2024,5GllO8Ev5ZwFk,b - 371485,17.88479675
12/11/2024,12/14/2024,oezkpqAcgsMPx,l - 391678,28.05587954
5/28/2024,6/1/2024,IUEtUHyYshwG4,f - 348857,35.13499239
5/30/2024,6/4/2024,xq6mZHgH6TBLg,i - 349235,25.32942927
6/8/2024,6/12/2024,Z1t75YPE6XebE,h - 350936,41.12901611
5/14/2024,5/18/2024,VojsOmpxusXnM,g - 345765,25.31645927
8/16/2024,8/19/2024,jdoTqqNw04Mbn,j - 364317,44.03057636
12/29/2024,1/2/2025,iMNdGCWe46mFI,a - 399617,14.280428
4/24/2024,4/28/2024,Mt5dTOlG8F0mg,g - 341524,23.39193839
5/28/2024,6/1/2024,VKFxBFgOJK5mM,c - 348561,43.9050959
8/8/2024,8/12/2024,O3s0pQtymvHuS,b - 363416,42.46528396
11/13/2024,11/17/2024,zFPGjSRuD1R5o,b - 383127,30.37757491
11/15/2024,11/20/2024,SLVczoNIFdzRx,e - 384044,35.15180319
10/2/2024,10/7/2024,KQ2ervBdZUlOl,h - 373953,33.9595322
12/28/2024,1/1/2025,Ra6NE5zEPRzQG,a - 399354,11.09203366
7/9/2024,7/12/2024,DcMl8quuPFu2s,c - 357026,28.31080834
4/14/2024,4/18/2024,ZZA1RIOeSYPZC,i - 339628,45.76915747
1/11/2024,1/14/2024,bBJZoWqGHpktP,f - 326673,7.377465632
8/1/2024,8/4/2024,pq2AgygpabPNX,h - 361943,33.26198292
1/4/2024,1/6/2024,FrIUUXoPLxuuC,d - 325233,25.60513229
10/20/2024,10/22/2024,yCLyh0sacHhHh,b - 377546,26.68237807
5/21/2024,5/25/2024,J5f4n4YaYsO4s,d - 347059,18.52947066
12/8/2024,12/10/2024,q8VHd0QNn7Lku,k - 390399,17.58030722
1/7/2024,1/11/2024,bVwIpD4xWBWYf,k - 325886,12.71224025
12/5/2024,12/9/2024,IttpZTWiiEVxI,m - 389957,33.96747495
12/22/2024,12/27/2024,dhYWBfBAyyjHx,b - 396743,32.58822485
12/23/2024,12/26/2024,M1HzoMATjtaUz,g - 397305,43.64650519
8/18/2024,8/21/2024,Yk0DvcIc7BJnF,m - 364854,37.5650361
11/19/2024,11/22/2024,GtYVFQPbWEXLD,j - 385430,27.63919855
12/7/2024,12/11/2024,bhOWDRT8z19Jr,f - 390294,24.76854112
6/20/2024,6/24/2024,v8M2iy9Oqapqu,e - 353337,26.14275346
9/19/2024,9/24/2024,PJmaQcTg24Dtr,j - 371358,24.00781427
5/1/2024,5/5/2024,PfeaZUuFRPv3a,f - 343486,19.30990791
12/23/2024,12/28/2024,0j3OI2BUzFiD0,b - 396740,32.74912432
1/3/2024,1/7/2024,cDdWVbBXPXl91,j - 325458,24.77608637
9/29/2024,10/4/2024,jZpuzStBfXgI3,g - 373375,30.94664487
10/11/2024,10/14/2024,gMwi7T188nWCg,i - 375599,24.27613587
6/26/2024,6/28/2024,A33COhIXpqPzQ,f - 354114,26.22990577
11/8/2024,11/12/2024,z0Eop1M8yapSY,h - 382555,8.14365894
6/19/2024,6/24/2024,Cci4lAuCb5HjE,d - 353078,20.06499775
10/18/2024,10/21/2024,KZtTiiDIUfKYZ,i - 377182,35.78110656
4/26/2024,4/30/2024,IamtC7jVrAgWP,m - 342317,30.28896508
4/15/2024,4/17/2024,vyIxrHEpxRoMW,d - 340143,23.46127441
5/25/2024,5/27/2024,ViguciysxSmxs,j - 347592,22.74870686
6/6/2024,6/10/2024,mzoseCCJRVxYF,c - 350770,14.80271294
10/10/2024,10/15/2024,RjvJUt72yEHFC,g - 375924,18.55535827
5/26/2024,5/29/2024,TW93RHDCfUzDb,h - 347904,39.1904725
6/9/2024,6/13/2024,RcTWdLT92OjOt,i - 350680,22.26563925
1/17/2024,1/19/2024,fU28mdQM1zQ3l,g - 326728,30.15007345
11/8/2024,11/11/2024,oRpY5bfJnfxLC,b - 382620,40.23025822
8/15/2024,8/19/2024,KQpkGeuyYNEKy,a - 364342,24.53518984
12/26/2024,12/29/2024,QLUB9cw6YH7d4,b - 398153,28.53646385
3/6/2024,3/9/2024,poRW4lHaF9iPl,j - 333618,45.38971064
2/20/2024,2/25/2024,6W24giNJpaoN7,b - 331690,28.10064575
1/14/2024,1/18/2024,cnW1Tba9EHg5f,k - 326511,30.51033211
7/31/2024,8/4/2024,j1gJMWau0rfCj,b - 361627,16.72567433
11/6/2024,11/11/2024,wfzhEC457zf7D,i - 381966,35.68255367
12/15/2024,12/19/2024,u1Cm0WkmZO9dJ,e - 394024,23.04740089
8/21/2024,8/25/2024,VnYpz0BAivxnc,k - 366257,23.11085676
11/25/2024,11/29/2024,mdx0tJnk8WZVc,k - 386272,18.96938966
7/10/2024,7/13/2024,Wvinwogw47DaT,k - 356981,25.96762564
11/13/2024,11/16/2024,wrdFJB6U10MjM,m - 383544,30.76453129
6/2/2024,6/5/2024,eLher2FSMUN9S,j - 349454,44.73633569
8/20/2024,8/24/2024,1gbPtllzeSouK,f - 365844,43.33660648
11/29/2024,12/3/2024,pCrTotMMntmil,i - 387129,22.54378593
10/3/2024,10/7/2024,MfZwxuKnCZeyC,c - 374832,27.21896187
8/8/2024,8/12/2024,RCtsyPZkH9tpF,g - 362983,24.17600989
9/16/2024,9/19/2024,uTPvf2qFxWEvt,e - 371190,23.32242155
12/11/2024,12/13/2024,lWvPr2nF9dsUL,g - 392607,24.19274212
2/21/2024,2/25/2024,dHdjQGXJqeLAZ,g - 331476,38.42556337
1/3/2024,1/5/2024,zRRE21RHjMLES,i - 325308,43.24374952
6/8/2024,6/11/2024,foBLNqLnz4nTL,d - 351090,18.56658526
11/28/2024,12/1/2024,JiBKmyObTQxIW,h - 387938,37.67762675
12/4/2024,12/6/2024,1qJsSc0PBDBgp,b - 389110,30.91849651
12/28/2024,1/1/2025,XBH9cKripcVKz,l - 398035,8.66373063
4/2/2024,4/4/2024,xwDsFmWq6eRf4,d - 337599,28.5767056
1/19/2024,1/21/2024,1eoR2UHYE4DoU,a - 327098,19.50930788
5/24/2024,5/28/2024,ZauYofYtqUadQ,a - 347913,20.79685526
6/17/2024,6/19/2024,5XalQFsYIejQ7,k - 352392,26.90140181
12/7/2024,12/11/2024,5e1rPwQhYUlCZ,i - 389644,42.15489887
12/21/2024,12/25/2024,UtYQ0wmlb2Svx,f - 395307,18.24454292
3/5/2024,3/9/2024,jAGfNL7sTn6TF,f - 333415,28.16910994
12/12/2024,12/16/2024,su5VFZYRvNf1m,j - 392445,35.59704919
1/16/2024,1/21/2024,UYlaLOF8h8YmQ,l - 326691,38.52396278
4/21/2024,4/24/2024,RK9n9TWpGkZCq,h - 341053,47.39493333
12/9/2024,12/11/2024,eh5f53Awdm4Rl,b - 391294,41.81644793
4/12/2024,4/17/2024,BfwnpXFNkIePZ,a - 339159,40.80430549
11/18/2024,11/23/2024,NGeD0Smhbpq6x,l - 384370,32.68915838
3/24/2024,3/27/2024,NnEm2Ep5mq5IY,i - 335736,25.19599557
11/7/2024,11/12/2024,FBhG89lPsVgqN,c - 382450,23.79937627
10/24/2024,10/28/2024,QHeG9vobSqYb4,b - 378230,29.59574195
10/22/2024,10/25/2024,wxXSrDgL8nxhb,a - 378148,28.85828972
1/3/2024,1/5/2024,7kOFlEdx825Zu,l - 325329,31.00970249
6/11/2024,6/15/2024,gEU05bLgeDN8Y,g - 351748,21.82905516
9/24/2024,9/27/2024,JB8G3Jp8V3OEI,j - 372886,24.73716141
10/9/2024,10/12/2024,XfdZKSsEtQsa9,i - 375682,26.56160875
5/4/2024,5/6/2024,2DQAQB9nVBRCo,f - 343714,30.73521355
9/16/2024,9/19/2024,ccpfTFTGiRC6t,b - 371095,26.72903494
9/29/2024,10/2/2024,EsobMW6tZekCr,b - 373504,34.3279399
5/14/2024,5/16/2024,74YFtmimvJklY,a - 345672,18.77830027
6/14/2024,6/18/2024,mhMEAk7XWQvCj,g - 351901,28.76379106
12/25/2024,12/27/2024,pZAEfwbvNN6Wq,c - 397213,28.01051417
8/15/2024,8/18/2024,guJXRT3qsoop3,a - 364895,33.35923415
8/15/2024,8/18/2024,fUh7HBKJMr5Lm,j - 364757,32.47095846
8/30/2024,9/2/2024,OKKPffrvXIv4G,m - 367913,24.58188526
5/8/2024,5/12/2024,izkJsTJOhCSjC,f - 344464,50.55148971
1/12/2024,1/17/2024,YcCZdfckRCBaL,d - 326595,25.60838676
4/7/2024,4/10/2024,ldbtJ6WPh6xC6,i - 337947,22.72305967
8/30/2024,9/1/2024,sSbqzSTgwqRAh,b - 367850,19.78991674
10/10/2024,10/14/2024,R6lhMmrP3bhl8,c - 375992,37.56751608
6/8/2024,6/11/2024,3uPIONdrk2Xmc,m - 350786,18.82355523
7/28/2024,7/30/2024,YlW7wxEB4Jr2E,g - 360796,23.26019165
1/21/2024,1/25/2024,OOadW6qFO7Llp,m - 327606,19.27429268
12/27/2024,12/31/2024,fjheNOytVQKTJ,e - 399109,38.09942895
5/25/2024,5/30/2024,TQyIMf3TaI8cz,l - 347624,12.27861927
9/2/2024,9/7/2024,UxzDMwSxwcAoe,a - 368414,22.24451417
8/12/2024,8/17/2024,pj1Ouz0NAyJZi,k - 364077,23.56988613
6/30/2024,7/4/2024,V4iww6noYaO70,m - 355124,23.34542693
