invoice_date,customer_id,invoice_num,invoice_amount,terms,customer_order,item,amount
4/30/2024,d,342919,295,Shipping Point,6PPBUN6N494W,cowbells,15
4/30/2024,d,342919,295,Shipping Point,6PPBUN6N494W,bathbombs,29
4/30/2024,l,342918,115,Shipping Point,TY5MQ0XNER3T,cowbells,10
4/30/2024,l,342918,115,Shipping Point,TY5MQ0XNER3T,bathbombs,3
4/30/2024,i,342917,155,Shipping Point,KDGEI45ZWDV2,cowbells,5
4/30/2024,i,342917,155,Shipping Point,KDGEI45ZWDV2,bathbombs,21
4/30/2024,c,342916,170,Destination,WMFN9HHLFFF1,cowbells,8
4/30/2024,c,342916,170,Destination,WMFN9HHLFFF1,bathbombs,18
4/30/2024,h,342915,195,Shipping Point,VBIBFG0D94Y6,cowbells,7
4/30/2024,h,342915,195,Shipping Point,VBIBFG0D94Y6,bathbombs,25
4/30/2024,e,342914,300,Shipping Point,L33TOG0E90AW,cowbells,16
4/30/2024,e,342914,300,Shipping Point,L33TOG0E90AW,bathbombs,28
4/30/2024,m,342913,205,Shipping Point,49BYU3PE6JXG,cowbells,6
4/30/2024,m,342913,205,Shipping Point,49BYU3PE6JXG,bathbombs,29
4/30/2024,l,342912,200,Shipping Point,PXQINQWH05I6,cowbells,11
4/30/2024,l,342912,200,Shipping Point,PXQINQWH05I6,bathbombs,18
4/30/2024,d,342911,195,Shipping Point,Y7BC1ZJWB0KQ,cowbells,7
4/30/2024,d,342911,195,Shipping Point,Y7BC1ZJWB0KQ,bathbombs,25
4/30/2024,h,342910,155,Shipping Point,FTBLNE1QKQRD,cowbells,9
4/30/2024,h,342910,155,Shipping Point,FTBLNE1QKQRD,bathbombs,13
4/30/2024,d,342909,225,Destination,RJB7GIITONCL,cowbells,14
4/30/2024,d,342909,225,Destination,RJB7GIITONCL,bathbombs,17
4/30/2024,f,342908,155,Shipping Point,5KUTKG3S38A3,cowbells,5
4/30/2024,f,342908,155,Shipping Point,5KUTKG3S38A3,bathbombs,21
4/30/2024,f,342907,215,Destination,DH0XBZ7SKU8Z,cowbells,9
4/30/2024,f,342907,215,Destination,DH0XBZ7SKU8Z,bathbombs,25
4/30/2024,g,342906,280,Destination,THXB02R6NBX9,cowbells,16
4/30/2024,g,342906,280,Destination,THXB02R6NBX9,bathbombs,24
4/30/2024,g,342905,135,Destination,DDLLHMONDY8H,cowbells,8
4/30/2024,g,342905,135,Destination,DDLLHMONDY8H,bathbombs,11
4/30/2024,e,342904,230,Shipping Point,PQVWCCY9B6E2,cowbells,10
4/30/2024,e,342904,230,Shipping Point,PQVWCCY9B6E2,bathbombs,26
4/30/2024,d,342903,170,Shipping Point,5JN4KZF13BQP,cowbells,5
4/30/2024,d,342903,170,Shipping Point,5JN4KZF13BQP,bathbombs,24
4/30/2024,k,342902,250,Destination,09UCZP2J6G82,cowbells,13
4/30/2024,k,342902,250,Destination,09UCZP2J6G82,bathbombs,24
4/30/2024,c,342901,255,Shipping Point,JQPJN6ZPKCFJ,cowbells,12
4/30/2024,c,342901,255,Shipping Point,JQPJN6ZPKCFJ,bathbombs,27
4/30/2024,g,342900,250,Shipping Point,E0WAIHLFRNWP,cowbells,17
4/30/2024,g,342900,250,Shipping Point,E0WAIHLFRNWP,bathbombs,16
4/30/2024,j,342899,220,Shipping Point,FPAGJ785JAQ9,cowbells,9
4/30/2024,j,342899,220,Shipping Point,FPAGJ785JAQ9,bathbombs,26
4/30/2024,l,342898,160,Shipping Point,02Y2QHKM47BW,cowbells,7
4/30/2024,l,342898,160,Shipping Point,02Y2QHKM47BW,bathbombs,18
4/30/2024,d,342897,185,Shipping Point,YVJAX5JNV3GD,cowbells,8
4/30/2024,d,342897,185,Shipping Point,YVJAX5JNV3GD,bathbombs,21
4/30/2024,l,342896,165,Shipping Point,6IQL14FIAUS3,cowbells,10
4/30/2024,l,342896,165,Shipping Point,6IQL14FIAUS3,bathbombs,13
4/30/2024,a,342895,275,Shipping Point,KPWE1R3992QU,cowbells,19
4/30/2024,a,342895,275,Shipping Point,KPWE1R3992QU,bathbombs,17
4/30/2024,j,342894,210,Shipping Point,BTB29ZTB0R2Z,cowbells,14
4/30/2024,j,342894,210,Shipping Point,BTB29ZTB0R2Z,bathbombs,14
4/30/2024,g,342893,175,Destination,TW1Z7I4NP3YP,cowbells,6
4/30/2024,g,342893,175,Destination,TW1Z7I4NP3YP,bathbombs,23
4/30/2024,j,342892,225,Shipping Point,CVFQRYKYJ00E,cowbells,10
4/30/2024,j,342892,225,Shipping Point,CVFQRYKYJ00E,bathbombs,25
4/30/2024,b,342891,170,Shipping Point,55PI2PD3RT13,cowbells,9
4/30/2024,b,342891,170,Shipping Point,55PI2PD3RT13,bathbombs,16
4/30/2024,c,342890,300,Shipping Point,UZROXEJCB6BC,cowbells,13
4/30/2024,c,342890,300,Shipping Point,UZROXEJCB6BC,bathbombs,34
4/30/2024,g,342889,265,Shipping Point,U85SUD88SXB1,cowbells,14
4/30/2024,g,342889,265,Shipping Point,U85SUD88SXB1,bathbombs,25
4/30/2024,j,342888,200,Shipping Point,04VG0NBWYGX2,cowbells,10
4/30/2024,j,342888,200,Shipping Point,04VG0NBWYGX2,bathbombs,20
4/30/2024,i,342887,160,Destination,ZYVH7GGI2Z1W,cowbells,4
4/30/2024,i,342887,160,Destination,ZYVH7GGI2Z1W,bathbombs,24
4/30/2024,d,342886,240,Shipping Point,8W7R676SPFUJ,cowbells,12
4/30/2024,d,342886,240,Shipping Point,8W7R676SPFUJ,bathbombs,24
4/30/2024,m,342885,105,Shipping Point,XVZUF2SQN4MJ,cowbells,8
4/30/2024,m,342885,105,Shipping Point,XVZUF2SQN4MJ,bathbombs,5
4/30/2024,d,342884,295,Shipping Point,3UL3BWKSOIWC,cowbells,15
4/30/2024,d,342884,295,Shipping Point,3UL3BWKSOIWC,bathbombs,29
4/30/2024,d,342883,110,Shipping Point,SOR77Z4YT672,cowbells,4
4/30/2024,d,342883,110,Shipping Point,SOR77Z4YT672,bathbombs,14
4/30/2024,g,342882,215,Shipping Point,ZZHRT1JSKUIZ,cowbells,15
4/30/2024,g,342882,215,Shipping Point,ZZHRT1JSKUIZ,bathbombs,13
4/30/2024,l,342881,165,Destination,XF633ENROCJL,cowbells,10
4/30/2024,l,342881,165,Destination,XF633ENROCJL,bathbombs,13
4/30/2024,j,342880,75,Shipping Point,GRRV8754HI8M,cowbells,1
4/30/2024,j,342880,75,Shipping Point,GRRV8754HI8M,bathbombs,13
4/30/2024,h,342879,195,Shipping Point,0UEWB150635H,cowbells,11
4/30/2024,h,342879,195,Shipping Point,0UEWB150635H,bathbombs,17
4/30/2024,g,342878,170,Shipping Point,T70YNR9U929F,cowbells,7
4/30/2024,g,342878,170,Shipping Point,T70YNR9U929F,bathbombs,20
4/30/2024,g,342877,225,Destination,0BFOM9T9I0XB,cowbells,6
4/30/2024,g,342877,225,Destination,0BFOM9T9I0XB,bathbombs,33
4/30/2024,m,342876,210,Destination,YW9N5M97RFGX,cowbells,11
4/30/2024,m,342876,210,Destination,YW9N5M97RFGX,bathbombs,20
4/30/2024,h,342875,190,Shipping Point,1EFLLIPSKGQT,cowbells,6
4/30/2024,h,342875,190,Shipping Point,1EFLLIPSKGQT,bathbombs,26
4/30/2024,f,342874,150,Shipping Point,MWIE0YXN0L07,cowbells,5
4/30/2024,f,342874,150,Shipping Point,MWIE0YXN0L07,bathbombs,20
4/30/2024,f,342873,155,Destination,E17SI5PF2MEH,cowbells,8
4/30/2024,f,342873,155,Destination,E17SI5PF2MEH,bathbombs,15
4/30/2024,m,342872,310,Shipping Point,YGGKX4NH0GRN,cowbells,20
4/30/2024,m,342872,310,Shipping Point,YGGKX4NH0GRN,bathbombs,22
4/30/2024,f,342871,250,Shipping Point,5UYM74PER7SZ,cowbells,9
4/30/2024,f,342871,250,Shipping Point,5UYM74PER7SZ,bathbombs,32
4/30/2024,a,342870,165,Destination,KP1HGXAWHSOD,cowbells,6
4/30/2024,a,342870,165,Destination,KP1HGXAWHSOD,bathbombs,21
4/30/2024,a,342869,245,Shipping Point,3CCVYU3QRFKX,cowbells,17
4/30/2024,a,342869,245,Shipping Point,3CCVYU3QRFKX,bathbombs,15
4/30/2024,d,342868,175,Shipping Point,MOD1X27KVCL3,cowbells,9
4/30/2024,d,342868,175,Shipping Point,MOD1X27KVCL3,bathbombs,17
4/30/2024,l,342867,190,Shipping Point,G2OTGSKLN9XM,cowbells,10
4/30/2024,l,342867,190,Shipping Point,G2OTGSKLN9XM,bathbombs,18
4/30/2024,a,342866,145,Shipping Point,YH04V9Z4Q32Q,cowbells,0
4/30/2024,a,342866,145,Shipping Point,YH04V9Z4Q32Q,bathbombs,29
4/30/2024,d,342865,190,Destination,K65JJ23ERLQ0,cowbells,16
4/30/2024,d,342865,190,Destination,K65JJ23ERLQ0,bathbombs,6
4/30/2024,g,342864,170,Destination,ZPNZSPNNMKC9,cowbells,7
4/30/2024,g,342864,170,Destination,ZPNZSPNNMKC9,bathbombs,20
4/30/2024,l,342863,310,Destination,ZSTV3RJL38GU,cowbells,18
4/30/2024,l,342863,310,Destination,ZSTV3RJL38GU,bathbombs,26
4/30/2024,c,342862,135,Destination,0VKLAUAZXNXL,cowbells,3
4/30/2024,c,342862,135,Destination,0VKLAUAZXNXL,bathbombs,21
4/30/2024,c,342861,115,Destination,V5YXON72NHNH,cowbells,2
4/30/2024,c,342861,115,Destination,V5YXON72NHNH,bathbombs,19
4/30/2024,k,342860,135,Destination,XMPIVPFKE3TC,cowbells,3
4/30/2024,k,342860,135,Destination,XMPIVPFKE3TC,bathbombs,21
4/30/2024,l,342858,275,Shipping Point,D1LKZ3JO77I3,cowbells,9
4/30/2024,l,342858,275,Shipping Point,D1LKZ3JO77I3,bathbombs,37
4/30/2024,j,342857,300,Shipping Point,JSKVR5M8VXI0,cowbells,13
4/30/2024,j,342857,300,Shipping Point,JSKVR5M8VXI0,bathbombs,34
4/30/2024,d,342856,195,Shipping Point,0JJLXMRL9OQ3,cowbells,13
4/30/2024,d,342856,195,Shipping Point,0JJLXMRL9OQ3,bathbombs,13
4/30/2024,l,342855,115,Shipping Point,YCQJ66HMSTMM,cowbells,2
4/30/2024,l,342855,115,Shipping Point,YCQJ66HMSTMM,bathbombs,19
4/30/2024,b,342854,235,Shipping Point,X0933UFEVRCA,cowbells,11
4/30/2024,b,342854,235,Shipping Point,X0933UFEVRCA,bathbombs,25
4/30/2024,d,342853,225,Shipping Point,JAXSO92TYPRI,cowbells,8
4/30/2024,d,342853,225,Shipping Point,JAXSO92TYPRI,bathbombs,29
4/30/2024,b,342852,180,Shipping Point,DP74QZH51B9V,cowbells,9
4/30/2024,b,342852,180,Shipping Point,DP74QZH51B9V,bathbombs,18
4/30/2024,d,342851,255,Destination,WWQVIF6IY9NQ,cowbells,12
4/30/2024,d,342851,255,Destination,WWQVIF6IY9NQ,bathbombs,27
4/30/2024,h,342850,110,Shipping Point,1QVXWAH7RF7C,cowbells,7
4/30/2024,h,342850,110,Shipping Point,1QVXWAH7RF7C,bathbombs,8
4/30/2024,h,342849,265,Destination,OP8MA5PAPNW3,cowbells,15
4/30/2024,h,342849,265,Destination,OP8MA5PAPNW3,bathbombs,23
4/30/2024,a,342848,165,Shipping Point,26M2J0PL2R6O,cowbells,6
4/30/2024,a,342848,165,Shipping Point,26M2J0PL2R6O,bathbombs,21
4/30/2024,i,342847,160,Shipping Point,XW5TBT80YV5L,cowbells,7
4/30/2024,i,342847,160,Shipping Point,XW5TBT80YV5L,bathbombs,18
4/30/2024,e,342846,250,Destination,IYMY0MRZ831E,cowbells,13
4/30/2024,e,342846,250,Destination,IYMY0MRZ831E,bathbombs,24
4/30/2024,b,342845,265,Shipping Point,FDH8B17UGUU0,cowbells,13
4/30/2024,b,342845,265,Shipping Point,FDH8B17UGUU0,bathbombs,27
4/30/2024,d,342844,160,Shipping Point,OBM3P8447L41,cowbells,9
4/30/2024,d,342844,160,Shipping Point,OBM3P8447L41,bathbombs,14
4/30/2024,l,342843,235,Destination,ARIUX4UGG68I,cowbells,13
4/30/2024,l,342843,235,Destination,ARIUX4UGG68I,bathbombs,21
4/30/2024,f,342842,235,Shipping Point,BFVWP18T9HMZ,cowbells,13
4/30/2024,f,342842,235,Shipping Point,BFVWP18T9HMZ,bathbombs,21
4/30/2024,e,342841,275,Destination,WB9YLMAIWU1K,cowbells,13
4/30/2024,e,342841,275,Destination,WB9YLMAIWU1K,bathbombs,29
4/30/2024,m,342840,215,Shipping Point,148Z5TPCX8K5,cowbells,9
4/30/2024,m,342840,215,Shipping Point,148Z5TPCX8K5,bathbombs,25
4/30/2024,g,342839,300,Destination,FPOF6VNHWA7E,cowbells,13
4/30/2024,g,342839,300,Destination,FPOF6VNHWA7E,bathbombs,34
4/30/2024,c,342838,250,Destination,8M3G2A8XXU2B,cowbells,16
4/30/2024,c,342838,250,Destination,8M3G2A8XXU2B,bathbombs,18
4/30/2024,i,342837,265,Shipping Point,99WBSOUSYW3B,cowbells,15
4/30/2024,i,342837,265,Shipping Point,99WBSOUSYW3B,bathbombs,23
4/30/2024,j,342836,275,Shipping Point,9T6T7JP0ZJXT,cowbells,16
4/30/2024,j,342836,275,Shipping Point,9T6T7JP0ZJXT,bathbombs,23
4/30/2024,b,342835,255,Destination,IOOM2I5E17BB,cowbells,14
4/30/2024,b,342835,255,Destination,IOOM2I5E17BB,bathbombs,23
4/30/2024,a,342834,285,Destination,NE27CS62RSE6,cowbells,16
4/30/2024,a,342834,285,Destination,NE27CS62RSE6,bathbombs,25
4/30/2024,d,342833,220,Shipping Point,02JBBHG4U7AP,cowbells,4
4/30/2024,d,342833,220,Shipping Point,02JBBHG4U7AP,bathbombs,36
4/30/2024,h,342832,235,Destination,LK2F7ACTBOA0,cowbells,10
4/30/2024,h,342832,235,Destination,LK2F7ACTBOA0,bathbombs,27
4/30/2024,h,342831,190,Shipping Point,8VT2HX5NXPMW,cowbells,8
4/30/2024,h,342831,190,Shipping Point,8VT2HX5NXPMW,bathbombs,22
4/30/2024,a,342830,215,Shipping Point,GEHV6YMJ766B,cowbells,11
4/30/2024,a,342830,215,Shipping Point,GEHV6YMJ766B,bathbombs,21
4/30/2024,f,342829,190,Shipping Point,J9E72HKFFEDA,cowbells,10
4/30/2024,f,342829,190,Shipping Point,J9E72HKFFEDA,bathbombs,18
4/30/2024,e,342828,230,Destination,P9NLEPLMABBQ,cowbells,12
4/30/2024,e,342828,230,Destination,P9NLEPLMABBQ,bathbombs,22
4/30/2024,a,342827,260,Shipping Point,VMI0WABBPMRT,cowbells,14
4/30/2024,a,342827,260,Shipping Point,VMI0WABBPMRT,bathbombs,24
4/30/2024,l,342826,95,Destination,0DG7L5J2ZXLV,cowbells,0
4/30/2024,l,342826,95,Destination,0DG7L5J2ZXLV,bathbombs,19
4/30/2024,a,342825,230,Shipping Point,VL4AMPK2D0D7,cowbells,15
4/30/2024,a,342825,230,Shipping Point,VL4AMPK2D0D7,bathbombs,16
4/30/2024,m,342824,185,Shipping Point,G29SX3VETI33,cowbells,11
4/30/2024,m,342824,185,Shipping Point,G29SX3VETI33,bathbombs,15
4/30/2024,e,342823,120,Shipping Point,Y4TUUXSOQINA,cowbells,5
4/30/2024,e,342823,120,Shipping Point,Y4TUUXSOQINA,bathbombs,14
4/30/2024,k,342822,225,Shipping Point,P567UUEBOFSI,cowbells,13
4/30/2024,k,342822,225,Shipping Point,P567UUEBOFSI,bathbombs,19
4/30/2024,e,342821,195,Shipping Point,SU807WCG9690,cowbells,12
4/30/2024,e,342821,195,Shipping Point,SU807WCG9690,bathbombs,15
4/30/2024,i,342820,285,Shipping Point,3P6BZKEHWJ2E,cowbells,16
4/30/2024,i,342820,285,Shipping Point,3P6BZKEHWJ2E,bathbombs,25
4/30/2024,f,342819,225,Shipping Point,9D39MXBOJA3L,cowbells,7
4/30/2024,f,342819,225,Shipping Point,9D39MXBOJA3L,bathbombs,31
4/30/2024,l,342818,135,Destination,ML15TFUPSPJ3,cowbells,9
4/30/2024,l,342818,135,Destination,ML15TFUPSPJ3,bathbombs,9
4/30/2024,b,342817,145,Destination,MF0G084E0CPN,cowbells,9
4/30/2024,b,342817,145,Destination,MF0G084E0CPN,bathbombs,11
4/30/2024,i,342816,205,Shipping Point,Y5EAE77K6H0F,cowbells,9
4/30/2024,i,342816,205,Shipping Point,Y5EAE77K6H0F,bathbombs,23
4/30/2024,d,342815,135,Shipping Point,E4W0F4Y9B9O7,cowbells,9
4/30/2024,d,342815,135,Shipping Point,E4W0F4Y9B9O7,bathbombs,9
4/30/2024,g,342814,205,Destination,S8LLN8HEVBSO,cowbells,6
4/30/2024,g,342814,205,Destination,S8LLN8HEVBSO,bathbombs,29
4/30/2024,l,342813,280,Shipping Point,82XPRLJW4KMC,cowbells,16
4/30/2024,l,342813,280,Shipping Point,82XPRLJW4KMC,bathbombs,24
4/30/2024,l,342812,300,Shipping Point,L4HPAI905PI2,cowbells,11
4/30/2024,l,342812,300,Shipping Point,L4HPAI905PI2,bathbombs,38
4/30/2024,i,342811,245,Destination,552CBNQGZCYA,cowbells,17
4/30/2024,i,342811,245,Destination,552CBNQGZCYA,bathbombs,15
4/30/2024,k,342810,175,Shipping Point,S24SA2HCII9C,cowbells,7
4/30/2024,k,342810,175,Shipping Point,S24SA2HCII9C,bathbombs,21
4/30/2024,g,342809,215,Shipping Point,PLABDYW0NO47,cowbells,10
4/30/2024,g,342809,215,Shipping Point,PLABDYW0NO47,bathbombs,23
4/30/2024,j,342808,135,Shipping Point,CNEH0MD936MO,cowbells,6
4/30/2024,j,342808,135,Shipping Point,CNEH0MD936MO,bathbombs,15
4/30/2024,e,342807,240,Destination,QRMGAUH41LS9,cowbells,15
4/30/2024,e,342807,240,Destination,QRMGAUH41LS9,bathbombs,18
4/30/2024,m,342806,150,Shipping Point,KX85YDIQH8P8,cowbells,6
4/30/2024,m,342806,150,Shipping Point,KX85YDIQH8P8,bathbombs,18
4/30/2024,l,342805,205,Shipping Point,6E51AWSB485M,cowbells,13
4/30/2024,l,342805,205,Shipping Point,6E51AWSB485M,bathbombs,15
4/30/2024,e,342804,195,Shipping Point,DJB69LCS5241,cowbells,6
4/30/2024,e,342804,195,Shipping Point,DJB69LCS5241,bathbombs,27
4/30/2024,j,342803,175,Shipping Point,GCWV33UI3WYF,cowbells,5
4/30/2024,j,342803,175,Shipping Point,GCWV33UI3WYF,bathbombs,25
4/30/2024,j,342802,165,Destination,PZHON3JJQWMR,cowbells,6
4/30/2024,j,342802,165,Destination,PZHON3JJQWMR,bathbombs,21
4/30/2024,h,342801,200,Shipping Point,H1P9DO58T9RU,cowbells,9
4/30/2024,h,342801,200,Shipping Point,H1P9DO58T9RU,bathbombs,22
4/30/2024,b,342800,195,Destination,2K3HF4G92I1V,cowbells,6
4/30/2024,b,342800,195,Destination,2K3HF4G92I1V,bathbombs,27
4/30/2024,g,342799,200,Destination,AY1UG6BGNE3F,cowbells,7
4/30/2024,g,342799,200,Destination,AY1UG6BGNE3F,bathbombs,26
4/30/2024,g,342798,180,Shipping Point,WKIY5FM6K4XY,cowbells,10
4/30/2024,g,342798,180,Shipping Point,WKIY5FM6K4XY,bathbombs,16
4/30/2024,d,342797,215,Destination,VXPE3RRYIPPF,cowbells,12
4/30/2024,d,342797,215,Destination,VXPE3RRYIPPF,bathbombs,19
4/30/2024,b,342796,215,Shipping Point,IGXX9WHFCQ2I,cowbells,14
4/30/2024,b,342796,215,Shipping Point,IGXX9WHFCQ2I,bathbombs,15
4/30/2024,f,342795,180,Destination,22UYF4MNN2Y3,cowbells,3
4/30/2024,f,342795,180,Destination,22UYF4MNN2Y3,bathbombs,30
4/30/2024,d,342794,230,Destination,QVSMA9UQWXSE,cowbells,7
4/30/2024,d,342794,230,Destination,QVSMA9UQWXSE,bathbombs,32
4/30/2024,f,342793,230,Destination,XHDCY08QWNXA,cowbells,16
4/30/2024,f,342793,230,Destination,XHDCY08QWNXA,bathbombs,14
4/30/2024,m,342792,230,Shipping Point,BJM4LIONIDWL,cowbells,13
4/30/2024,m,342792,230,Shipping Point,BJM4LIONIDWL,bathbombs,20
4/30/2024,e,342791,215,Destination,P84WIOVE7UIE,cowbells,14
4/30/2024,e,342791,215,Destination,P84WIOVE7UIE,bathbombs,15
4/30/2024,a,342790,220,Shipping Point,P6VXICE2WE6K,cowbells,13
4/30/2024,a,342790,220,Shipping Point,P6VXICE2WE6K,bathbombs,18
4/30/2024,l,342789,195,Shipping Point,W2O2FYA80EWK,cowbells,8
4/30/2024,l,342789,195,Shipping Point,W2O2FYA80EWK,bathbombs,23
4/30/2024,d,342788,120,Shipping Point,KT9FK5M3QGYB,cowbells,4
4/30/2024,d,342788,120,Shipping Point,KT9FK5M3QGYB,bathbombs,16
4/30/2024,k,342787,260,Destination,Z1NASUPHDV7L,cowbells,18
4/30/2024,k,342787,260,Destination,Z1NASUPHDV7L,bathbombs,16
4/30/2024,c,342786,215,Shipping Point,XYG2H11WTAHC,cowbells,11
4/30/2024,c,342786,215,Shipping Point,XYG2H11WTAHC,bathbombs,21
4/30/2024,c,342785,220,Destination,XAE7QAHW4LGK,cowbells,14
4/30/2024,c,342785,220,Destination,XAE7QAHW4LGK,bathbombs,16
4/30/2024,h,342784,200,Destination,9F91ROQBHX7W,cowbells,13
4/30/2024,h,342784,200,Destination,9F91ROQBHX7W,bathbombs,14
4/30/2024,j,342783,185,Shipping Point,ZSUCJ73B6A2S,cowbells,9
4/30/2024,j,342783,185,Shipping Point,ZSUCJ73B6A2S,bathbombs,19
4/30/2024,l,342782,250,Shipping Point,Z8TG6N5PQ8N4,cowbells,10
4/30/2024,l,342782,250,Shipping Point,Z8TG6N5PQ8N4,bathbombs,30
4/30/2024,a,342781,220,Destination,41PQTK3RMU4K,cowbells,12
4/30/2024,a,342781,220,Destination,41PQTK3RMU4K,bathbombs,20
4/30/2024,a,342780,150,Destination,YYU0R9ASTVUQ,cowbells,7
4/30/2024,a,342780,150,Destination,YYU0R9ASTVUQ,bathbombs,16
4/30/2024,k,342779,235,Destination,6LWIWRLCPBMG,cowbells,11
4/30/2024,k,342779,235,Destination,6LWIWRLCPBMG,bathbombs,25
4/30/2024,d,342778,185,Shipping Point,KXJH2GXZXRPS,cowbells,10
4/30/2024,d,342778,185,Shipping Point,KXJH2GXZXRPS,bathbombs,17
4/30/2024,d,342777,255,Shipping Point,RMTFC7NP9B5H,cowbells,13
4/30/2024,d,342777,255,Shipping Point,RMTFC7NP9B5H,bathbombs,25
4/30/2024,b,342776,90,Shipping Point,Q657L25TJOIR,cowbells,6
4/30/2024,b,342776,90,Shipping Point,Q657L25TJOIR,bathbombs,6
4/30/2024,c,342775,295,Shipping Point,VSK5VK69H70J,cowbells,17
4/30/2024,c,342775,295,Shipping Point,VSK5VK69H70J,bathbombs,25
4/30/2024,d,342774,215,Destination,1AOHKCMOEMD4,cowbells,9
4/30/2024,d,342774,215,Destination,1AOHKCMOEMD4,bathbombs,25
4/30/2024,f,342773,250,Shipping Point,GWF9VPX57EUP,cowbells,10
4/30/2024,f,342773,250,Shipping Point,GWF9VPX57EUP,bathbombs,30
4/30/2024,l,342772,150,Shipping Point,H43D81VGY100,cowbells,5
4/30/2024,l,342772,150,Shipping Point,H43D81VGY100,bathbombs,20
4/30/2024,m,342771,215,Shipping Point,G0D7GH056D7V,cowbells,11
4/30/2024,m,342771,215,Shipping Point,G0D7GH056D7V,bathbombs,21
4/30/2024,i,342770,265,Shipping Point,DJZO49YU2Y1Z,cowbells,14
4/30/2024,i,342770,265,Shipping Point,DJZO49YU2Y1Z,bathbombs,25
4/30/2024,f,342769,305,Shipping Point,U77QFRRPSKP9,cowbells,17
4/30/2024,f,342769,305,Shipping Point,U77QFRRPSKP9,bathbombs,27
4/30/2024,d,342768,165,Destination,RI31G34DNOAT,cowbells,5
4/30/2024,d,342768,165,Destination,RI31G34DNOAT,bathbombs,23
4/30/2024,i,342767,225,Shipping Point,AVV68GTIUCZK,cowbells,11
4/30/2024,i,342767,225,Shipping Point,AVV68GTIUCZK,bathbombs,23
4/30/2024,k,342766,160,Shipping Point,5HGI05N73K3Z,cowbells,7
4/30/2024,k,342766,160,Shipping Point,5HGI05N73K3Z,bathbombs,18
4/30/2024,d,342765,215,Destination,N9AL0DKP0NY1,cowbells,10
4/30/2024,d,342765,215,Destination,N9AL0DKP0NY1,bathbombs,23
4/30/2024,l,342764,185,Shipping Point,HRZO9AG4YDNJ,cowbells,7
4/30/2024,l,342764,185,Shipping Point,HRZO9AG4YDNJ,bathbombs,23
4/30/2024,i,342763,200,Destination,WVGKZOZDQ8Z3,cowbells,8
4/30/2024,i,342763,200,Destination,WVGKZOZDQ8Z3,bathbombs,24
4/30/2024,l,342762,250,Shipping Point,GZ2KCN3OSLTP,cowbells,14
4/30/2024,l,342762,250,Shipping Point,GZ2KCN3OSLTP,bathbombs,22
4/30/2024,l,342761,155,Destination,4E4OHBYI0Y7T,cowbells,11
4/30/2024,l,342761,155,Destination,4E4OHBYI0Y7T,bathbombs,9
4/30/2024,a,342760,190,Shipping Point,PGMBITGAFR9V,cowbells,7
4/30/2024,a,342760,190,Shipping Point,PGMBITGAFR9V,bathbombs,24
4/30/2024,k,342759,175,Destination,15JLMYJT8BZM,cowbells,7
4/30/2024,k,342759,175,Destination,15JLMYJT8BZM,bathbombs,21
4/30/2024,f,342758,160,Destination,IVNEV2WIDB41,cowbells,9
4/30/2024,f,342758,160,Destination,IVNEV2WIDB41,bathbombs,14
4/30/2024,b,342757,195,Shipping Point,0NYET5QH1L6L,cowbells,9
4/30/2024,b,342757,195,Shipping Point,0NYET5QH1L6L,bathbombs,21
4/30/2024,g,342756,265,Destination,HR7AOEBYE3X8,cowbells,15
4/30/2024,g,342756,265,Destination,HR7AOEBYE3X8,bathbombs,23
4/30/2024,h,342755,235,Destination,PE0EZIXVIDDV,cowbells,16
4/30/2024,h,342755,235,Destination,PE0EZIXVIDDV,bathbombs,15
4/30/2024,i,342754,225,Shipping Point,1KUUKLGIIC6L,cowbells,12
4/30/2024,i,342754,225,Shipping Point,1KUUKLGIIC6L,bathbombs,21
4/30/2024,d,342753,115,Destination,WW45LL2Q6TOL,cowbells,9
4/30/2024,d,342753,115,Destination,WW45LL2Q6TOL,bathbombs,5
4/30/2024,l,342752,260,Destination,6CGR8VXXDCBO,cowbells,11
4/30/2024,l,342752,260,Destination,6CGR8VXXDCBO,bathbombs,30
4/30/2024,c,342751,190,Destination,1V6XIJIM0MDD,cowbells,9
4/30/2024,c,342751,190,Destination,1V6XIJIM0MDD,bathbombs,20
4/30/2024,b,342750,255,Shipping Point,PEFIPTO7OUX4,cowbells,13
4/30/2024,b,342750,255,Shipping Point,PEFIPTO7OUX4,bathbombs,25
4/30/2024,k,342749,215,Shipping Point,HRRJFQJUJY5Q,cowbells,14
4/30/2024,k,342749,215,Shipping Point,HRRJFQJUJY5Q,bathbombs,15
4/30/2024,m,342748,200,Shipping Point,BOTV89EOFL80,cowbells,9
4/30/2024,m,342748,200,Shipping Point,BOTV89EOFL80,bathbombs,22
4/30/2024,a,342747,130,Shipping Point,6U8M8UX1F2ZD,cowbells,4
4/30/2024,a,342747,130,Shipping Point,6U8M8UX1F2ZD,bathbombs,18
4/30/2024,b,342746,255,Shipping Point,2SNYP98PW1LP,cowbells,14
4/30/2024,b,342746,255,Shipping Point,2SNYP98PW1LP,bathbombs,23
4/30/2024,c,342745,240,Shipping Point,C0F37V2CXSX1,cowbells,13
4/30/2024,c,342745,240,Shipping Point,C0F37V2CXSX1,bathbombs,22
4/30/2024,j,342744,290,Destination,CM6OKGUAZPKT,cowbells,18
4/30/2024,j,342744,290,Destination,CM6OKGUAZPKT,bathbombs,22
