sales_date	customer_id	invoice_num	starfire_lantern_qty	nightlock_net_qty	invoice_amount
2024-12-05	D12 Ember Corp.	429437	22	9	422
2024-12-05	D3 SignalWorks	429513	24	7	438
2024-12-05	D12 Ember Corp.	429402	19	6	378
2024-12-05	D4 Tidefront Supplies	429471	29	9	490
2024-12-05	D4 Tidefront Supplies	429523	24	11	455
2024-12-05	D4 Tidefront Supplies	429476	29	6	416
2024-12-05	D4 Tidefront Supplies	429463	25	5	356
2024-12-05	D4 Tidefront Supplies	429461	18	12	451
2024-12-05	D12 Ember Corp.	429507	17	9	364
2024-12-05	D4 Tidefront Supplies	429424	16	14	456
2024-12-05	D11 Harvest Defense Co.	429444	21	8	397
2024-12-05	D12 Ember Corp.	429429	28	14	553
2024-12-05	D12 Ember Corp.	429477	24	8	439
2024-12-05	D3 SignalWorks	429456	13	12	403
2024-12-05	D4 Tidefront Supplies	429420	16	13	506
2024-12-05	D11 Harvest Defense Co.	429445	22	11	454
2024-12-05	D12 Ember Corp.	429459	25	7	406
2024-12-05	D3 SignalWorks	429530	18	10	416
2024-12-05	D12 Ember Corp.	429482	17	8	347
2024-12-05	D12 Ember Corp.	429531	15	5	280
2024-12-05	D3 SignalWorks	429478	17	10	423
2024-12-05	D3 SignalWorks	429481	16	10	389
2024-12-05	D12 Ember Corp.	429435	19	12	443
2024-12-05	D12 Ember Corp.	429501	27	11	457
2024-12-05	D12 Ember Corp.	429394	13	6	263
2024-12-05	D4 Tidefront Supplies	429490	22	11	475
2024-12-05	D12 Ember Corp.	429493	27	6	396
2024-12-05	D12 Ember Corp.	429392	15	13	439
2024-12-05	D12 Ember Corp.	429412	26	15	494
2024-12-05	D12 Ember Corp.	429469	22	12	478
2024-12-05	D4 Tidefront Supplies	429511	16	5	275
2024-12-05	D12 Ember Corp.	429534	18	11	435
2024-12-05	D12 Ember Corp.	429397	9	11	325
2024-12-05	D11 Harvest Defense Co.	429421	16	9	389
2024-12-05	D4 Tidefront Supplies	429452	18	14	463
2024-12-05	D12 Ember Corp.	429428	11	13	435
2024-12-05	D12 Ember Corp.	429503	17	12	422
2024-12-05	D4 Tidefront Supplies	429425	23	17	534
2024-12-05	D3 SignalWorks	429538	13	8	346
2024-12-05	D11 Harvest Defense Co.	429474	18	9	418
2024-12-05	D4 Tidefront Supplies	429524	26	6	387
2024-12-05	D4 Tidefront Supplies	429514	17	7	324
2024-12-05	D12 Ember Corp.	429495	27	11	442
2024-12-05	D12 Ember Corp.	429458	20	7	374
2024-12-05	D4 Tidefront Supplies	429466	20	9	367
2024-12-05	D4 Tidefront Supplies	429484	31	12	542
2024-12-05	D3 SignalWorks	429432	21	5	376
2024-12-05	D4 Tidefront Supplies	429406	23	11	433
2024-12-05	D3 SignalWorks	429414	18	12	477
2024-12-05	D4 Tidefront Supplies	429529	13	12	414
2024-12-05	D12 Ember Corp.	429468	16	10	442
2024-12-05	D4 Tidefront Supplies	429526	26	12	515
2024-12-05	D3 SignalWorks	429438	25	6	384
2024-12-05	D3 SignalWorks	429426	17	15	559
2024-12-05	D4 Tidefront Supplies	429510	19	14	485
2024-12-05	D4 Tidefront Supplies	429413	22	15	588
2024-12-05	D3 SignalWorks	429537	18	10	410
2024-12-05	D12 Ember Corp.	429480	11	10	351
2024-12-05	D12 Ember Corp.	429407	18	12	479
2024-12-05	D4 Tidefront Supplies	429448	11	10	393
2024-12-05	D4 Tidefront Supplies	429488	20	9	501
2024-12-05	D11 Harvest Defense Co.	429400	23	12	461
2024-12-05	D12 Ember Corp.	429403	18	14	490
2024-12-05	D12 Ember Corp.	429446	16	13	453
2024-12-05	D12 Ember Corp.	429509	24	7	411
2024-12-05	D11 Harvest Defense Co.	429415	24	9	439
2024-12-05	D3 SignalWorks	429496	24	8	433
2024-12-05	D12 Ember Corp.	429454	15	8	425
2024-12-05	D4 Tidefront Supplies	429489	20	8	366
2024-12-05	D12 Ember Corp.	429462	19	13	478
2024-12-05	D12 Ember Corp.	429502	16	8	417
2024-12-05	D12 Ember Corp.	429416	23	14	568
2024-12-05	D3 SignalWorks	429398	22	11	453
2024-12-05	D12 Ember Corp.	429405	19	13	474
2024-12-05	D12 Ember Corp.	429460	31	9	505
2024-12-05	D12 Ember Corp.	429528	18	8	374
2024-12-05	D11 Harvest Defense Co.	429411	24	16	607
2024-12-05	D4 Tidefront Supplies	429470	15	10	450
2024-12-05	D4 Tidefront Supplies	429431	20	10	430
2024-12-05	D4 Tidefront Supplies	429500	11	11	368
2024-12-05	D12 Ember Corp.	429396	11	8	352
2024-12-05	D12 Ember Corp.	429506	17	9	403
2024-12-05	D11 Harvest Defense Co.	429410	22	8	416
2024-12-05	D12 Ember Corp.	429390	19	14	514
2024-12-05	D3 SignalWorks	429449	21	7	342
2024-12-05	D3 SignalWorks	429439	10	13	442
2024-12-05	D4 Tidefront Supplies	429442	13	8	332
2024-12-05	D11 Harvest Defense Co.	429532	23	8	433
2024-12-05	D3 SignalWorks	429455	28	14	574
2024-12-05	D12 Ember Corp.	429516	25	14	557
2024-12-05	D4 Tidefront Supplies	429539	25	12	507
2024-12-05	D4 Tidefront Supplies	429418	17	14	461
2024-12-05	D3 SignalWorks	429417	18	12	438
2024-12-05	D4 Tidefront Supplies	429472	12	8	368
2024-12-05	D12 Ember Corp.	429473	32	9	508
2024-12-05	D4 Tidefront Supplies	429453	17	9	415
2024-12-05	D3 SignalWorks	429479	23	8	431
2024-12-05	D12 Ember Corp.	429497	21	5	333
2024-12-05	D12 Ember Corp.	429404	22	11	466
2024-12-05	D12 Ember Corp.	429485	14	6	317
2024-12-05	D12 Ember Corp.	429515	18	5	348
2024-12-05	D12 Ember Corp.	429465	18	6	304
2024-12-05	D12 Ember Corp.	429517	20	12	452
2024-12-05	D12 Ember Corp.	429467	9	13	408
2024-12-05	D3 SignalWorks	429422	12	15	450
2024-12-05	D4 Tidefront Supplies	429494	17	9	359
2024-12-05	D3 SignalWorks	429450	17	15	470
2024-12-05	D4 Tidefront Supplies	429475	25	9	469
2024-12-05	D12 Ember Corp.	429441	20	8	426
2024-12-05	D12 Ember Corp.	429508	20	8	420
2024-12-05	D12 Ember Corp.	429430	10	11	453
2024-12-05	D11 Harvest Defense Co.	429525	30	4	389
2024-12-05	D4 Tidefront Supplies	429399	17	15	505
2024-12-05	D12 Ember Corp.	429443	14	5	305
2024-12-05	D12 Ember Corp.	429451	27	15	607
2024-12-05	D4 Tidefront Supplies	429498	25	8	393
2024-12-05	D12 Ember Corp.	429522	22	6	346
2024-12-05	D4 Tidefront Supplies	429395	24	16	593
2024-12-05	D4 Tidefront Supplies	429487	23	14	518
2024-12-05	D4 Tidefront Supplies	429423	9	13	466
2024-12-05	D11 Harvest Defense Co.	429434	14	10	370
2024-12-06	D12 Ember Corp.	429683	22	12	512
2024-12-06	D3 SignalWorks	429613	21	14	532
2024-12-06	D12 Ember Corp.	429655	24	15	521
2024-12-06	D3 SignalWorks	429685	18	12	437
2024-12-06	D12 Ember Corp.	429642	20	12	473
2024-12-06	D4 Tidefront Supplies	429545	29	8	442
2024-12-06	D12 Ember Corp.	429616	18	8	373
2024-12-06	D4 Tidefront Supplies	429681	30	12	519
2024-12-06	D11 Harvest Defense Co.	429680	25	13	539
2024-12-06	D4 Tidefront Supplies	429608	23	12	451
2024-12-06	D12 Ember Corp.	429657	18	6	324
2024-12-06	D4 Tidefront Supplies	429656	19	8	358
2024-12-06	D12 Ember Corp.	429641	14	10	425
2024-12-06	D4 Tidefront Supplies	429632	19	8	383
2024-12-06	D12 Ember Corp.	429602	12	10	348
2024-12-06	D4 Tidefront Supplies	429555	11	14	419
2024-12-06	D12 Ember Corp.	429658	24	6	322
2024-12-06	D3 SignalWorks	429619	20	0	243
2024-12-06	D4 Tidefront Supplies	429592	21	11	466
2024-12-06	D12 Ember Corp.	429667	24	9	424
2024-12-06	D12 Ember Corp.	429588	21	12	513
2024-12-06	D12 Ember Corp.	429593	16	11	427
2024-12-06	D4 Tidefront Supplies	429576	21	8	446
2024-12-06	D4 Tidefront Supplies	429573	33	9	485
2024-12-06	D3 SignalWorks	429577	23	14	486
2024-12-06	D4 Tidefront Supplies	429575	16	4	313
2024-12-06	D12 Ember Corp.	429562	19	4	322
2024-12-06	D12 Ember Corp.	429607	14	10	385
2024-12-06	D11 Harvest Defense Co.	429665	14	6	297
2024-12-06	D4 Tidefront Supplies	429586	21	9	414
2024-12-06	D4 Tidefront Supplies	429648	13	13	377
2024-12-06	D4 Tidefront Supplies	429552	9	3	201
2024-12-06	D12 Ember Corp.	429557	19	9	390
2024-12-06	D3 SignalWorks	429615	23	5	348
2024-12-06	D12 Ember Corp.	429551	15	9	376
2024-12-06	D3 SignalWorks	429647	21	10	428
2024-12-06	D12 Ember Corp.	429553	24	3	282
2024-12-06	D12 Ember Corp.	429653	23	9	425
2024-12-06	D4 Tidefront Supplies	429547	9	10	297
2024-12-06	D3 SignalWorks	429636	14	10	415
2024-12-06	D4 Tidefront Supplies	429682	15	11	454
2024-12-06	D12 Ember Corp.	429652	16	9	416
2024-12-06	D12 Ember Corp.	429678	19	7	378
2024-12-06	D12 Ember Corp.	429649	17	6	308
2024-12-06	D12 Ember Corp.	429671	24	14	521
2024-12-06	D4 Tidefront Supplies	429635	23	10	458
2024-12-06	D12 Ember Corp.	429581	6	13	446
2024-12-06	D11 Harvest Defense Co.	429568	17	10	411
2024-12-06	D3 SignalWorks	429620	26	9	452
2024-12-06	D4 Tidefront Supplies	429654	30	6	443
2024-12-06	D12 Ember Corp.	429556	9	7	314
2024-12-06	D4 Tidefront Supplies	429676	18	13	463
2024-12-06	D3 SignalWorks	429609	24	16	547
2024-12-06	D12 Ember Corp.	429664	12	15	449
2024-12-06	D4 Tidefront Supplies	429584	26	5	333
2024-12-06	D12 Ember Corp.	429668	19	10	380
2024-12-06	D4 Tidefront Supplies	429629	16	3	329
2024-12-06	D4 Tidefront Supplies	429625	10	8	312
2024-12-06	D12 Ember Corp.	429670	22	11	421
2024-12-06	D11 Harvest Defense Co.	429669	13	9	344
2024-12-06	D3 SignalWorks	429554	17	8	351
2024-12-06	D4 Tidefront Supplies	429643	15	6	312
2024-12-06	D11 Harvest Defense Co.	429627	21	4	344
2024-12-06	D4 Tidefront Supplies	429571	20	12	454
2024-12-06	D12 Ember Corp.	429590	17	10	348
2024-12-06	D4 Tidefront Supplies	429639	20	9	405
2024-12-06	D3 SignalWorks	429662	25	10	459
2024-12-06	D11 Harvest Defense Co.	429687	26	12	502
2024-12-06	D3 SignalWorks	429605	23	10	462
2024-12-06	D4 Tidefront Supplies	429596	29	11	544
2024-12-06	D12 Ember Corp.	429623	18	11	424
2024-12-06	D11 Harvest Defense Co.	429622	27	14	537
2024-12-06	D3 SignalWorks	429560	21	7	370
2024-12-06	D12 Ember Corp.	429583	32	13	585
2024-12-06	D3 SignalWorks	429612	27	7	460
2024-12-06	D4 Tidefront Supplies	429543	15	9	359
2024-12-06	D12 Ember Corp.	429579	26	12	471
2024-12-06	D12 Ember Corp.	429541	13	6	328
2024-12-06	D4 Tidefront Supplies	429561	29	8	417
2024-12-06	D4 Tidefront Supplies	429686	22	11	433
2024-12-06	D11 Harvest Defense Co.	429626	13	8	343
2024-12-06	D12 Ember Corp.	429595	19	12	436
2024-12-06	D12 Ember Corp.	429574	24	6	354
2024-12-06	D3 SignalWorks	429628	24	9	439
2024-12-06	D3 SignalWorks	429640	21	11	451
2024-12-06	D11 Harvest Defense Co.	429611	27	13	557
2024-12-06	D4 Tidefront Supplies	429578	23	11	513
2024-12-06	D12 Ember Corp.	429548	19	12	453
2024-12-06	D4 Tidefront Supplies	429563	21	9	387
2024-12-06	D4 Tidefront Supplies	429567	20	10	422
2024-12-06	D11 Harvest Defense Co.	429650	19	7	354
2024-12-06	D4 Tidefront Supplies	429673	15	8	332
2024-12-06	D12 Ember Corp.	429565	22	13	507
2024-12-06	D4 Tidefront Supplies	429637	13	9	361
2024-12-06	D3 SignalWorks	429614	18	10	385
2024-12-06	D12 Ember Corp.	429570	20	12	503
2024-12-06	D4 Tidefront Supplies	429572	31	3	349
2024-12-06	D4 Tidefront Supplies	429688	20	10	466
2024-12-06	D4 Tidefront Supplies	429598	20	11	474
2024-12-06	D4 Tidefront Supplies	429569	15	12	419
2024-12-09	D3 SignalWorks	430075	17	8	414
2024-12-09	D4 Tidefront Supplies	430001	23	6	405
2024-12-09	D4 Tidefront Supplies	430014	16	4	282
2024-12-09	D3 SignalWorks	430005	22	5	394
2024-12-09	D3 SignalWorks	430088	8	11	358
2024-12-09	D4 Tidefront Supplies	430129	27	9	430
2024-12-09	D11 Harvest Defense Co.	430004	21	9	418
2024-12-09	D4 Tidefront Supplies	430044	20	11	439
2024-12-09	D4 Tidefront Supplies	430076	14	10	419
2024-12-09	D12 Ember Corp.	430135	12	7	341
2024-12-09	D12 Ember Corp.	430102	16	8	406
2024-12-09	D12 Ember Corp.	430110	24	9	402
2024-12-09	D12 Ember Corp.	430117	24	6	368
2024-12-09	D11 Harvest Defense Co.	430093	20	14	539
2024-12-09	D4 Tidefront Supplies	429990	24	6	410
2024-12-09	D4 Tidefront Supplies	430095	16	11	429
2024-12-09	D12 Ember Corp.	430063	17	9	350
2024-12-09	D4 Tidefront Supplies	430009	21	9	479
2024-12-09	D12 Ember Corp.	430036	27	7	385
2024-12-09	D11 Harvest Defense Co.	430132	11	7	284
2024-12-09	D12 Ember Corp.	430120	23	9	441
2024-12-09	D12 Ember Corp.	430077	31	9	512
2024-12-09	D12 Ember Corp.	430134	11	8	311
2024-12-09	D3 SignalWorks	429997	24	8	427
2024-12-09	D12 Ember Corp.	430125	30	13	492
2024-12-09	D4 Tidefront Supplies	430026	24	11	445
2024-12-09	D4 Tidefront Supplies	430122	18	4	297
2024-12-09	D3 SignalWorks	430069	16	12	437
2024-12-09	D3 SignalWorks	430055	26	13	519
2024-12-09	D4 Tidefront Supplies	430017	33	6	409
2024-12-09	D4 Tidefront Supplies	430040	21	7	363
2024-12-09	D3 SignalWorks	430099	29	12	512
2024-12-09	D12 Ember Corp.	430012	24	10	516
2024-12-09	D12 Ember Corp.	430080	21	6	378
2024-12-09	D4 Tidefront Supplies	430043	6	6	258
2024-12-09	D11 Harvest Defense Co.	430123	22	6	407
2024-12-09	D11 Harvest Defense Co.	430024	22	9	468
2024-12-09	D4 Tidefront Supplies	430065	4	12	345
2024-12-09	D12 Ember Corp.	430071	19	12	438
2024-12-09	D3 SignalWorks	430094	17	6	334
2024-12-09	D11 Harvest Defense Co.	430139	26	10	501
2024-12-09	D11 Harvest Defense Co.	430098	24	5	370
2024-12-09	D3 SignalWorks	430107	26	10	502
2024-12-09	D4 Tidefront Supplies	430067	16	9	392
2024-12-09	D4 Tidefront Supplies	429992	24	10	417
2024-12-09	D12 Ember Corp.	430116	19	10	417
2024-12-09	D12 Ember Corp.	430010	26	12	472
2024-12-09	D11 Harvest Defense Co.	430119	19	5	315
2024-12-09	D12 Ember Corp.	430046	30	7	460
2024-12-09	D12 Ember Corp.	429996	19	13	463
2024-12-09	D12 Ember Corp.	430089	18	10	436
2024-12-09	D3 SignalWorks	430130	19	10	449
2024-12-09	D3 SignalWorks	430041	13	11	362
2024-12-09	D4 Tidefront Supplies	430128	27	6	385
2024-12-09	D3 SignalWorks	430061	14	15	504
2024-12-09	D4 Tidefront Supplies	430030	29	9	497
2024-12-09	D3 SignalWorks	430016	23	12	479
2024-12-09	D12 Ember Corp.	430022	14	4	268
2024-12-09	D11 Harvest Defense Co.	430118	30	14	553
2024-12-09	D11 Harvest Defense Co.	429998	21	9	460
2024-12-09	D4 Tidefront Supplies	430003	10	16	474
2024-12-09	D12 Ember Corp.	430115	21	9	451
2024-12-09	D4 Tidefront Supplies	430047	12	8	324
2024-12-09	D11 Harvest Defense Co.	430035	19	7	333
2024-12-09	D12 Ember Corp.	430050	12	10	388
2024-12-09	D4 Tidefront Supplies	430002	20	9	385
2024-12-09	D12 Ember Corp.	430074	17	9	402
2024-12-09	D12 Ember Corp.	430057	22	10	410
2024-12-09	D4 Tidefront Supplies	430000	12	16	488
2024-12-09	D3 SignalWorks	430083	18	9	392
2024-12-09	D3 SignalWorks	430049	19	7	321
2024-12-09	D12 Ember Corp.	430109	24	12	523
2024-12-09	D12 Ember Corp.	430039	26	16	580
2024-12-09	D12 Ember Corp.	430020	24	12	512
2024-12-09	D12 Ember Corp.	430033	29	9	436
2024-12-09	D4 Tidefront Supplies	430121	14	7	347
2024-12-09	D12 Ember Corp.	430060	26	5	369
2024-12-09	D12 Ember Corp.	429993	16	14	468
2024-12-09	D12 Ember Corp.	430126	21	17	533
2024-12-09	D12 Ember Corp.	430137	22	11	454
2024-12-09	D4 Tidefront Supplies	430013	21	7	370
2024-12-09	D4 Tidefront Supplies	430124	19	8	384
2024-12-09	D4 Tidefront Supplies	430081	27	9	449
2024-12-09	D3 SignalWorks	430027	23	10	469
2024-12-09	D11 Harvest Defense Co.	430091	26	12	478
2024-12-09	D12 Ember Corp.	429999	24	10	505
2024-12-09	D12 Ember Corp.	430007	25	9	452
2024-12-09	D3 SignalWorks	429994	20	11	478
2024-12-09	D4 Tidefront Supplies	430131	18	14	471
2024-12-09	D4 Tidefront Supplies	430070	18	12	467
2024-12-09	D3 SignalWorks	430038	23	11	447
2024-12-09	D12 Ember Corp.	430106	25	7	441
2024-12-09	D3 SignalWorks	430025	19	13	481
2024-12-09	D4 Tidefront Supplies	430073	22	9	416
2024-12-09	D4 Tidefront Supplies	430058	27	10	507
2024-12-09	D3 SignalWorks	430015	16	9	367
2024-12-09	D12 Ember Corp.	430054	21	6	416
2024-12-09	D12 Ember Corp.	430031	16	11	439
2024-12-09	D12 Ember Corp.	430108	26	6	386
2024-12-09	D12 Ember Corp.	430056	13	12	406
2024-12-09	D12 Ember Corp.	430136	16	14	519
2024-12-09	D12 Ember Corp.	430066	15	11	428
2024-12-09	D4 Tidefront Supplies	429995	32	7	455
2024-12-09	D11 Harvest Defense Co.	430082	28	11	496
2024-12-09	D4 Tidefront Supplies	430034	21	8	406
2024-12-09	D4 Tidefront Supplies	430138	25	10	483
2024-12-09	D12 Ember Corp.	430048	19	5	327
2024-12-09	D12 Ember Corp.	430101	23	9	473
2024-12-09	D4 Tidefront Supplies	430052	18	15	523
2024-12-09	D4 Tidefront Supplies	430011	32	13	593
2024-12-09	D12 Ember Corp.	430100	19	9	445
2024-12-09	D11 Harvest Defense Co.	430104	33	12	588
2024-12-09	D3 SignalWorks	430087	23	14	534
2024-12-09	D4 Tidefront Supplies	430021	20	11	444
2024-12-09	D11 Harvest Defense Co.	430051	22	14	534
2024-12-09	D12 Ember Corp.	430113	21	10	411
2024-12-09	D12 Ember Corp.	430072	15	8	363
2024-12-09	D11 Harvest Defense Co.	430023	17	9	382
2024-12-09	D3 SignalWorks	430064	29	8	451
2024-12-09	D12 Ember Corp.	430008	26	11	481
2024-12-09	D11 Harvest Defense Co.	430105	29	9	479
2024-12-09	D11 Harvest Defense Co.	430086	15	10	400
2024-12-09	D12 Ember Corp.	430037	28	6	384
2024-12-09	D4 Tidefront Supplies	430032	8	9	348
2024-12-09	D12 Ember Corp.	430042	21	11	403
2024-12-09	D4 Tidefront Supplies	430068	22	9	405
2024-12-09	D12 Ember Corp.	430084	17	13	422
2024-12-09	D11 Harvest Defense Co.	430053	28	10	515
2024-12-09	D4 Tidefront Supplies	429991	32	7	466
2024-12-09	D12 Ember Corp.	430111	9	12	421
2024-12-10	D4 Tidefront Supplies	430270	27	10	470
2024-12-10	D12 Ember Corp.	430247	24	7	439
2024-12-10	D12 Ember Corp.	430284	16	11	428
2024-12-10	D12 Ember Corp.	430253	17	6	343
2024-12-10	D11 Harvest Defense Co.	430180	25	7	390
2024-12-10	D12 Ember Corp.	430230	19	9	390
2024-12-10	D4 Tidefront Supplies	430265	19	9	413
2024-12-10	D12 Ember Corp.	430174	22	10	475
2024-12-10	D12 Ember Corp.	430274	16	6	328
2024-12-10	D12 Ember Corp.	430282	13	9	337
2024-12-10	D12 Ember Corp.	430259	18	9	377
2024-12-10	D3 SignalWorks	430238	19	9	355
2024-12-10	D12 Ember Corp.	430205	10	8	367
2024-12-10	D11 Harvest Defense Co.	430159	20	11	442
2024-12-10	D4 Tidefront Supplies	430210	19	12	482
2024-12-10	D4 Tidefront Supplies	430252	29	13	568
2024-12-10	D12 Ember Corp.	430165	17	16	524
2024-12-10	D12 Ember Corp.	430235	18	14	436
2024-12-10	D4 Tidefront Supplies	430146	27	10	442
2024-12-10	D12 Ember Corp.	430268	23	7	401
2024-12-10	D11 Harvest Defense Co.	430164	23	8	472
2024-12-10	D4 Tidefront Supplies	430213	17	11	428
2024-12-10	D12 Ember Corp.	430201	16	13	441
2024-12-10	D12 Ember Corp.	430223	28	4	403
2024-12-10	D3 SignalWorks	430187	24	14	530
2024-12-10	D3 SignalWorks	430153	18	5	322
2024-12-10	D4 Tidefront Supplies	430254	20	8	376
2024-12-10	D12 Ember Corp.	430263	28	10	543
2024-12-10	D12 Ember Corp.	430170	15	8	420
2024-12-10	D3 SignalWorks	430256	22	12	464
2024-12-10	D12 Ember Corp.	430231	7	12	374
2024-12-10	D12 Ember Corp.	430202	17	6	323
2024-12-10	D12 Ember Corp.	430175	26	6	392
2024-12-10	D3 SignalWorks	430285	22	8	371
2024-12-10	D4 Tidefront Supplies	430192	14	10	365
2024-12-10	D4 Tidefront Supplies	430198	24	8	437
2024-12-10	D3 SignalWorks	430176	10	11	342
2024-12-10	D3 SignalWorks	430280	24	11	499
2024-12-10	D12 Ember Corp.	430160	13	16	437
2024-12-10	D3 SignalWorks	430228	11	11	342
2024-12-10	D4 Tidefront Supplies	430179	16	12	412
2024-12-10	D12 Ember Corp.	430245	22	10	441
2024-12-10	D11 Harvest Defense Co.	430267	24	15	502
2024-12-10	D11 Harvest Defense Co.	430194	28	12	520
2024-12-10	D12 Ember Corp.	430177	18	6	308
2024-12-10	D3 SignalWorks	430234	10	8	313
2024-12-10	D4 Tidefront Supplies	430188	21	14	512
2024-12-10	D4 Tidefront Supplies	430168	25	9	474
2024-12-10	D4 Tidefront Supplies	430261	26	12	526
2024-12-10	D12 Ember Corp.	430251	22	14	477
2024-12-10	D3 SignalWorks	430157	25	10	439
2024-12-10	D4 Tidefront Supplies	430276	23	8	414
2024-12-10	D4 Tidefront Supplies	430191	24	9	415
2024-12-10	D12 Ember Corp.	430262	22	12	439
2024-12-10	D12 Ember Corp.	430167	23	11	463
2024-12-10	D4 Tidefront Supplies	430152	22	13	449
2024-12-10	D11 Harvest Defense Co.	430190	17	14	460
2024-12-10	D11 Harvest Defense Co.	430204	19	6	292
2024-12-10	D11 Harvest Defense Co.	430286	21	12	455
2024-12-10	D12 Ember Corp.	430216	28	11	470
2024-12-10	D4 Tidefront Supplies	430163	22	8	425
2024-12-10	D3 SignalWorks	430158	20	6	359
2024-12-10	D12 Ember Corp.	430269	8	9	312
2024-12-10	D3 SignalWorks	430288	26	14	564
2024-12-10	D11 Harvest Defense Co.	430219	11	11	370
2024-12-10	D12 Ember Corp.	430156	15	9	398
2024-12-10	D12 Ember Corp.	430289	16	7	357
2024-12-10	D3 SignalWorks	430142	23	10	407
2024-12-10	D4 Tidefront Supplies	430172	15	15	482
2024-12-10	D12 Ember Corp.	430141	21	16	540
2024-12-10	D3 SignalWorks	430232	17	6	325
2024-12-10	D11 Harvest Defense Co.	430186	21	11	454
2024-12-10	D12 Ember Corp.	430140	25	7	404
2024-12-10	D12 Ember Corp.	430264	18	10	441
2024-12-10	D12 Ember Corp.	430162	19	9	431
2024-12-10	D3 SignalWorks	430239	18	8	387
2024-12-10	D12 Ember Corp.	430178	33	13	562
2024-12-10	D4 Tidefront Supplies	430196	22	11	462
2024-12-10	D4 Tidefront Supplies	430248	28	7	393
2024-12-10	D4 Tidefront Supplies	430246	11	15	470
2024-12-10	D3 SignalWorks	430207	23	13	497
2024-12-10	D4 Tidefront Supplies	430257	11	13	430
2024-12-10	D3 SignalWorks	430148	14	12	406
2024-12-10	D11 Harvest Defense Co.	430203	18	17	612
2024-12-10	D3 SignalWorks	430240	18	8	396
2024-12-10	D12 Ember Corp.	430171	25	10	505
2024-12-10	D4 Tidefront Supplies	430211	23	11	448
2024-12-10	D12 Ember Corp.	430200	31	5	451
2024-12-10	D3 SignalWorks	430155	19	9	382
2024-12-10	D3 SignalWorks	430226	12	8	347
2024-12-10	D4 Tidefront Supplies	430236	15	10	409
2024-12-10	D4 Tidefront Supplies	430181	22	8	400
2024-12-10	D12 Ember Corp.	430215	19	9	345
2024-12-10	D4 Tidefront Supplies	430233	22	9	447
2024-12-10	D3 SignalWorks	430220	24	10	447
2024-12-10	D4 Tidefront Supplies	430184	10	12	392
2024-12-10	D4 Tidefront Supplies	430214	19	7	358
2024-12-10	D11 Harvest Defense Co.	430250	25	14	576
2024-12-10	D12 Ember Corp.	430279	23	13	450
2024-12-10	D3 SignalWorks	430249	24	12	510
2024-12-10	D12 Ember Corp.	430242	7	6	296
2024-12-10	D4 Tidefront Supplies	430227	25	8	458
2024-12-10	D12 Ember Corp.	430237	23	9	405
2024-12-10	D3 SignalWorks	430149	20	8	333
2024-12-10	D12 Ember Corp.	430266	19	11	489
2024-12-10	D4 Tidefront Supplies	430189	22	13	509
2024-12-10	D12 Ember Corp.	430260	17	12	421
2024-12-10	D3 SignalWorks	430182	30	13	553
2024-12-10	D12 Ember Corp.	430287	27	9	462
2024-12-10	D12 Ember Corp.	430143	26	8	435
2024-12-10	D4 Tidefront Supplies	430272	20	12	473
2024-12-10	D12 Ember Corp.	430225	26	17	599
2024-12-10	D12 Ember Corp.	430229	12	7	275
2024-12-10	D4 Tidefront Supplies	430275	14	7	335
2024-12-10	D11 Harvest Defense Co.	430185	20	14	535
2024-12-10	D12 Ember Corp.	430208	14	14	465
2024-12-10	D12 Ember Corp.	430183	19	8	366
2024-12-10	D4 Tidefront Supplies	430222	16	7	317
2024-12-10	D12 Ember Corp.	430221	17	7	378
2024-12-10	D12 Ember Corp.	430244	18	12	476
2024-12-10	D3 SignalWorks	430195	17	6	318
2024-12-10	D12 Ember Corp.	430147	21	9	423
2024-12-10	D12 Ember Corp.	430241	17	12	455
2024-12-10	D3 SignalWorks	430173	26	13	546
2024-12-10	D12 Ember Corp.	430218	23	9	431
2024-12-10	D4 Tidefront Supplies	430144	26	13	564
2024-12-10	D12 Ember Corp.	430255	21	8	406
2024-12-10	D3 SignalWorks	430145	14	10	382
2024-12-10	D3 SignalWorks	430271	14	8	395
2024-12-10	D4 Tidefront Supplies	430193	21	7	377
2024-12-10	D12 Ember Corp.	430197	23	7	371
2024-12-10	D4 Tidefront Supplies	430169	29	9	450
2024-12-10	D11 Harvest Defense Co.	430206	29	10	468
2024-12-10	D3 SignalWorks	430217	20	8	414
2024-12-10	D12 Ember Corp.	430224	26	11	483
2024-12-11	D12 Ember Corp.	430389	22	10	456
2024-12-11	D12 Ember Corp.	430381	24	12	470
2024-12-11	D4 Tidefront Supplies	430296	13	12	407
2024-12-11	D12 Ember Corp.	430422	26	10	474
2024-12-11	D11 Harvest Defense Co.	430298	19	11	420
2024-12-11	D4 Tidefront Supplies	430386	21	6	367
2024-12-11	D4 Tidefront Supplies	430318	9	11	343
2024-12-11	D3 SignalWorks	430397	16	10	393
2024-12-11	D4 Tidefront Supplies	430372	12	11	415
2024-12-11	D11 Harvest Defense Co.	430308	22	14	518
2024-12-11	D3 SignalWorks	430361	22	6	390
2024-12-11	D3 SignalWorks	430306	13	9	338
2024-12-11	D3 SignalWorks	430400	18	12	415
2024-12-11	D12 Ember Corp.	430410	15	11	445
2024-12-11	D4 Tidefront Supplies	430309	21	12	434
2024-12-11	D3 SignalWorks	430399	21	12	445
